name,formatted_address,vicinity,formatted_phone_number,international_phone_number,location-lat-lng,permanently_closed,rating,types,url,website,place_id
"अार.अार. एस. वर्कशप","पचली, 44600, Nepal",पचली,01-4252452,"+977 1-4252452","27.69489,85.304601",,,"car_repair / establishment",https://plus.google.com/106820292621117750443/about?hl=en-US,,ChIJobHbQVAY6zkRv6QDrv3chJg
"Auto Mobile International Pvt.Ltd.","जनता सडक, 44600, Nepal","जनता सडक",01-4145047,"+977 1-4145047","27.676321,85.338042",,,"car_repair / establishment",https://plus.google.com/109532785060934255032/about?hl=en-US,,ChIJU4ckZ-kZ6zkRYKDEBkvBl9k
"A.K Auto Workshop","रिङ्ग रोड, 44600, नेपाल","रिङ्ग रोड",,,"27.674791,85.302437",,,"car_repair / establishment",https://plus.google.com/102135614068999009017/about?hl=en-US,,ChIJSdyEEDoY6zkRM59GlE_wX1Y
"BANSAL ENTERPRISES","त्रिपुरेश्वर मार्ग, 44600, Nepal","त्रिपुरेश्वर मार्ग",01-4251603,"+977 1-4251603","27.69418,85.311996",,,"store / car_repair / establishment",https://plus.google.com/103443440969183464166/about?hl=en-US,,ChIJLairkFIY6zkRB5wxUie6ISI
"RAKTAKALI AIRCONDITION","Swayambhu Marg, 44600, Nepal","Swayambhu Marg",,,"27.711396,85.30777",,,"car_repair / establishment",https://plus.google.com/106332388613744500139/about?hl=en-US,,ChIJD-DX5PsY6zkRN5sPv1Z5IMI
"Aakash Bhairab Auto Parts","Link Road, Puspalal Path, 44600, नेपाल","Link Road, Puspalal Path",,,"27.715997,85.304022",,,"car_repair / establishment",https://plus.google.com/105667825948005400783/about?hl=en-US,,ChIJx25JsPoY6zkR1JoZ8i09THM
"कृष्ण अटो केयर सेन्टर","Araniko Highway, 44800, Nepal","Araniko Highway",,,"27.674419,85.361685",,,"car_repair / establishment",https://plus.google.com/106022523221475781294/about?hl=en-US,,ChIJ_XTMCxsa6zkRspnQ7EndmAc
"Mali Auto Traders","Chittadhar Marg, 44600, Nepal","Chittadhar Marg",,,"27.709275,85.303326",,,"car_repair / establishment",https://plus.google.com/112561026415417872750/about?hl=en-US,,ChIJ5eoP4PkY6zkRjJfsAHYNrjw
"Anand Auto Parts","Sungabha Marg, 44600, Nepal","Sungabha Marg",01-4265286,"+977 1-4265286","27.69624,85.308307",,,"store / car_repair / establishment",https://plus.google.com/114472836778040853455/about?hl=en-US,,ChIJqbuAf1EY6zkR7ZbTiWlAR7I
"न्यू भेहिकल्स सिट मेकर्स","पुष्पलाल मार्ग, 44600, Nepal","पुष्पलाल मार्ग",0984-9198938,"+977 984-9198938","27.718505,85.307285",,,"store / car_repair / establishment",https://plus.google.com/112711841225420218869/about?hl=en-US,,ChIJR8CClOQY6zkRFpbbf3fE0Rs
"न्यू ऋचा सप्लायर्स","Araniko Highway, 44600, Nepal","Araniko Highway",,,"27.674918,85.353609",,,"store / car_repair / establishment",https://plus.google.com/112515544348126597586/about?hl=en-US,,ChIJlxk0SPYZ6zkRpZUKPOcW57Y
"Sipradi Trading Pvt. Ltd","पचली मार्ग, 44600, Nepal","पचली मार्ग",01-4254660,"+977 1-4254660","27.694668,85.304035",,,"store / car_repair / establishment",https://plus.google.com/117928503509569064241/about?hl=en-US,http://www.sipradi.com.np,ChIJa-wwbVAY6zkRspMC9TzwcDA
"Nepal Tyre House","त्रिपुरेश्वर मार्ग, 44600, Nepal","त्रिपुरेश्वर मार्ग",0984-1222929,"+977 984-1222929","27.694156,85.312074",,,"store / car_repair / establishment",https://plus.google.com/115353224993440115323/about?hl=en-US,,ChIJRw_hmVIY6zkRbZPFCXQabwo
"दुर्गा अटो पार्टस्","Chandra Vinayak Marg, 44602, Nepal","Chandra Vinayak Marg",,,"27.71801,85.346523",,,"store / car_repair / establishment",https://plus.google.com/109173772796607137020/about?hl=en-US,,ChIJZ-myMmUZ6zkR3pIlgKe7_5Y
"ALL-TECH SALES CORPORATION PVT. LTD","पचली मार्ग, 44600, Nepal","पचली मार्ग",01-4268796,"+977 1-4268796","27.696597,85.305095",,,"car_repair / establishment",https://plus.google.com/107068135495341971091/about?hl=en-US,,ChIJmzTm8FAY6zkRKJCtNuRC86w
"श्रीराम अटोमोबाइल्स पर्‍ा. लि.","Ring Road, 44600, नेपाल","Ring Road",01-6924930,"+977 1-6924930","27.694792,85.354686",,,"store / car_repair / establishment",https://plus.google.com/110773293056634093053/about?hl=en-US,,ChIJ7cW5AIgZ6zkRvI_tj3tF0wg
"बंगलामुखी अटो पार्टस","जनता सडक, 44600, Nepal","जनता सडक",0981-8240072,"+977 981-8240072","27.678344,85.334952",,,"car_repair / establishment",https://plus.google.com/115476707015459462647/about?hl=en-US,,ChIJhXuIbeoZ6zkRfo1LsRmej54
"Prashansa Auto Parts Traders","Araniko Highway, 44600, Nepal","Araniko Highway",01-4992150,"+977 1-4992150","27.675734,85.35257",,,"car_repair / establishment",https://plus.google.com/101885589304810290062/about?hl=en-US,,ChIJmSQuXvYZ6zkRDo3nVllLADA
"मच्छिन्द्र् अायल स्टाेर्स","Kumaripati, 44700, Nepal",Kumaripati,01-5531224,"+977 1-5531224","27.670887,85.320041",,,"car_repair / establishment",https://plus.google.com/115574034829228841698/about?hl=en-US,,ChIJeU9lGM4Z6zkRWc8ehTTIniU
"लामा अटो वर्कशप","Ring Road, 44700, नेपाल","Ring Road",0984-1460399,"+977 984-1460399","27.668099,85.334736",,,"car_repair / establishment",https://plus.google.com/105723710988061581930/about?hl=en-US,,ChIJR-q6g-cZ6zkRH89uIfYYLN4
"BAGGI AUTO WORKSHOP","Ring Road, 44700, नेपाल","Ring Road",,,"27.679339,85.301801",,,"car_repair / establishment",https://plus.google.com/102788295413562372720/about?hl=en-US,,ChIJpaFRRjgY6zkRAs802DdQVa8
"तेज वर्कशप","Kuleshwor Marga, 44614, Nepal","Kuleshwor Marga",,,"27.69175,85.300232",,,"car_repair / establishment",https://plus.google.com/101878296548107759655/about?hl=en-US,,ChIJGZys3UQY6zkRoMtIuIcRubs
"Araniko Highway Seat Makers","Araniko Highway, 44800, Nepal","Araniko Highway",0984-1017580,"+977 984-1017580","27.673876,85.378723",,,"store / car_repair / establishment",https://plus.google.com/100291791417839164204/about?hl=en-US,,ChIJNwz7om0a6zkR7dIZ9LJbcpo
"Shrestha Trading COncern","T.C.N. Marg, Hetauda 00977, Nepal","T.C.N. Marg, Hetauda",057-521639,"+977 57-521639","27.429171,85.029917",,,"car_repair / establishment",https://plus.google.com/104517212948709283264/about?hl=en-US,,ChIJ761f4I5J6zkRZfMLBu77VjU
"क्षमा देवी हार्डवेयर","मध्य मार्ग, 44600, Nepal","मध्य मार्ग",01-4782852,"+977 1-4782852","27.683562,85.332793",,,"hardware_store / store / establishment",https://plus.google.com/102383714846151411396/about?hl=en-US,,ChIJdQBxlL8Z6zkRJcWgTTQ2fuE
"Ajaya Enterprises","Kupondole, 44700, Nepal",,01-5011510,"+977 1-5011510","27.687764,85.316104",,,"hardware_store / store / establishment",https://plus.google.com/117548789114174216306/about?hl=en-US,,ChIJc1rbf7MZ6zkRocN-nxFe3M8
"हुलासको स्टील ईण्डष्‍िट्र्‍ज पर्‍ा. लि.","Araniko Highway, 44600, Nepal","Araniko Highway",01-4480784,"+977 1-4480784","27.685176,85.347131",,,"hardware_store / store / establishment",https://plus.google.com/100928756575384516154/about?hl=en-US,,ChIJqbbAAo0Z6zkR5MJWY2rkxSs
"न्यू श्रृजना सप्लायर्स","Devkota Sadak, 44600, Nepal","Devkota Sadak",01-4492085,"+977 1-4492085","27.698493,85.338211",,,"hardware_store / store / establishment",https://plus.google.com/117773404373262886223/about?hl=en-US,,ChIJuYCIFJkZ6zkRB7fnhjhCu3Q
"श्रेना हार्डवेयर","Devkota Sadak, 44600, Nepal","Devkota Sadak",,,"27.694892,85.337141",,,"hardware_store / store / establishment",https://plus.google.com/110725372552827021581/about?hl=en-US,,ChIJfWg50pkZ6zkRLbYZ5kPiLCg
"Prakash Hardware Center","शंखमुल मार्ग, 44600, Nepal","शंखमुल मार्ग",0984-1217076,"+977 984-1217076","27.684192,85.333687",,,"hardware_store / store / establishment",https://plus.google.com/116372009203938158111/about?hl=en-US,,ChIJyWrI3L8Z6zkRwbUvEWJ_k0M
"Suresh Hardware Center","Devkota Sadak, 44600, Nepal","Devkota Sadak",01-4484093,"+977 1-4484093","27.698565,85.33808",,,"hardware_store / store / establishment",https://plus.google.com/109499425909239331355/about?hl=en-US,,ChIJOX0XFZkZ6zkRrbVXzrGentA
"Ply Store","Araniko Highway, 44600, Nepal","Araniko Highway",0985-1043773,"+977 985-1043773","27.684001,85.348514",,,"hardware_store / store / establishment",https://plus.google.com/104626739626969287239/about?hl=en-US,,ChIJGbunuIwZ6zkR3bKRsDDrqS8
"कोरियन रोवर पम्प सप्लायर्स","बत्तिसपुतली रोड, 44600, Nepal","बत्तिसपुतली रोड",0985-1013368,"+977 985-1013368","27.706636,85.342591",,,"hardware_store / store / establishment",https://plus.google.com/102654974609813324708/about?hl=en-US,,ChIJK53p0HcZ6zkR-K8tIc-0fD8
"श्री हार्डवेयर","श्रम मार्ग, 44600, Nepal","श्रम मार्ग",,,"27.687416,85.329648",,,"hardware_store / store / establishment",https://plus.google.com/106146727171862167676/about?hl=en-US,,ChIJIxQvsL4Z6zkRoq5PxsZNoJM
"Rahul Deurali Enterprises","Shantinagar Marg, 44600, Nepal","Shantinagar Marg",,,"27.691204,85.346179",,,"hardware_store / store / establishment",https://plus.google.com/102838859646377965638/about?hl=en-US,,ChIJFZBASY4Z6zkRZ67eLIYseNc
"Lotus Trade Pvt. Ltd.","मध्य मार्ग, 44600, Nepal","मध्य मार्ग",0985-1146028,"+977 985-1146028","27.684293,85.331913",,,"hardware_store / store / establishment",https://plus.google.com/113582121675714575913/about?hl=en-US,,ChIJs4vPpr8Z6zkREKw3fAg-d9c
"पञ्चकन्या हार्डवेयर","Araniko Highway, 44600, Nepal","Araniko Highway",01-4476761,"+977 1-4476761","27.685282,85.347086",,,"hardware_store / store / establishment",https://plus.google.com/115147457759058722778/about?hl=en-US,,ChIJP2f4Ao0Z6zkR06vkkeA-Kmw
"मनकामना ट्रेडिङग सेन्टर","Araniko Highway, 44600, Nepal","Araniko Highway",,,"27.684031,85.348568",,,"hardware_store / store / establishment",https://plus.google.com/101870777177061616523/about?hl=en-US,,ChIJX622uIwZ6zkRXKrXANVXG1w
"SHAKAMBARI HARDWARE","मैतीदेवी मार्ग, 44605, Nepal","मैतीदेवी मार्ग",01-4418556,"+977 1-4418556","27.703495,85.333286",,,"hardware_store / store / establishment",https://plus.google.com/113029866974699052904/about?hl=en-US,,ChIJ-SImN6AZ6zkR7KdEQIQ5PLY
"Orchid Nepal Pvt.Ltd.","Koteshwor, 44600, Nepal",,01-4461496,"+977 1-4461496","27.682973,85.349058",,,"hardware_store / store / establishment",https://plus.google.com/106479794845139551211/about?hl=en-US,,ChIJm8g0TfMZ6zkRzafO7Q3WUTo
"गरिमा हार्डवेयर सेन्टर","मैतीदेवी सडक, 44600, Nepal","मैतीदेवी सडक",01-4424187,"+977 1-4424187","27.703476,85.334347",,,"hardware_store / store / establishment",https://plus.google.com/117446646316594147584/about?hl=en-US,,ChIJT0xwh58Z6zkRu6dOrQJqNxc
"हनुमान मेटल वर्कशप","कुपोन्डोल, 44600, Nepal",कुपोन्डोल,01-5547924,"+977 1-5547924","27.68444,85.318511",,,"hardware_store / store / establishment",https://plus.google.com/102457842700568726567/about?hl=en-US,,ChIJbfq51rUZ6zkRw6YToqdNgnE
"Tools & Machinery Traders","पुतलीसडक, 44600, Nepal",पुतलीसडक,,,"27.703194,85.322602",,,"hardware_store / store / establishment",https://plus.google.com/106020730395011029700/about?hl=en-US,,ChIJV75rXagZ6zkR2aXIZbLH39w
"काठमाडौं पाईप सेन्टर","मैतीदेवी सडक, 44600, Nepal","मैतीदेवी सडक",01-4419117,"+977 1-4419117","27.703088,85.335549",,,"hardware_store / store / establishment",https://plus.google.com/105475090869050518721/about?hl=en-US,,ChIJh4Lyn58Z6zkRm6S-oJLhrsQ
"श्री गौरीशंकर इन्टरपर्‍ाइजेज","Madan Bhandari Road, 44600, Nepal","Madan Bhandari Road",01-4111307,"+977 1-4111307","27.686147,85.346591",,,"hardware_store / store / establishment",https://plus.google.com/106585187431815892333/about?hl=en-US,,ChIJwzOvqI0Z6zkRsaJ2mECquBY
"एम. मुकुन्द","पुतलीसडक, 44600, Nepal",पुतलीसडक,01-4223550,"+977 1-4223550","27.707267,85.322298",,,"hardware_store / store / establishment",https://plus.google.com/106740171954226400862/about?hl=en-US,,ChIJUyQQvAcZ6zkRZ6CrudUOaeE
"Harshika Ply & Hardware","पुतलीसडक, 44600, Nepal",पुतलीसडक,01-4425834,"+977 1-4425834","27.707747,85.322134",,,"hardware_store / store / establishment",https://plus.google.com/107757560368394883835/about?hl=en-US,,ChIJr9losAcZ6zkRgJ_ncbF-1F4
"Shubha Shree Enterprises","नयाँ बानेश्वर रोड, 44600, Nepal","नयाँ बानेश्वर रोड",01-4478620,"+977 1-4478620","27.685101,85.347337",,,"hardware_store / store / establishment",https://plus.google.com/100248503594122406554/about?hl=en-US,,ChIJv3_S4owZ6zkRfJ_Utg5h5dc
"निपम सेन्टर","Thirbum Marg, 44600, Nepal","Thirbum Marg",0984-1424804,"+977 984-1424804","27.710198,85.32815",,,"hardware_store / store / establishment",https://plus.google.com/103566589127543689947/about?hl=en-US,,ChIJi_-IQQkZ6zkRdJ9q2kq2qRU
"Sukunda Enterprizes","भगवती मार्ग, 44600, Nepal","भगवती मार्ग",01-4422951,"+977 1-4422951","27.713257,85.326507",,,"hardware_store / store / establishment",https://plus.google.com/105415570318049699936/about?hl=en-US,,ChIJt6IaHg8Z6zkRBZ7KORdymlA
"Tools Solution","तिनकुने मार्ग, 44600, नेपाल","तिनकुने मार्ग",01-4463043,"+977 1-4463043","27.685183,85.347259",,,"hardware_store / store / establishment",https://plus.google.com/110117886479127867367/about?hl=en-US,,ChIJ10VD_YwZ6zkR05x4EYWbmZQ
"THE G.S. TRADE","मैतीदेवी चोक सडक, 44600, Nepal","मैतीदेवी चोक सडक",,,"27.703307,85.334728",,,"hardware_store / store / establishment",https://plus.google.com/112536592979432004880/about?hl=en-US,,ChIJO1uOg58Z6zkRdJyQ__QHhrg
"H.K.Hardware Center","Old Baneshwor, 44600, Nepal",,01-4472831,"+977 1-4472831","27.70128,85.340511",,,"hardware_store / store / establishment",https://plus.google.com/101725107204862275557/about?hl=en-US,,ChIJL7nsE5wZ6zkR0pt4zGIGKRw
"Asian Batteries Pvt.Ltd.","बीरेन्द्र मार्ग, 44600, Nepal","बीरेन्द्र मार्ग",01-2987906,"+977 1-2987906","27.703334,85.330898",,,"hardware_store / store / establishment",https://plus.google.com/110232533683944193695/about?hl=en-US,,ChIJo9xY5KAZ6zkRNJsPK48x50o
"SAGUN TRADE LINK CENTER","बुद्ध मार्ग, 44600, Nepal","बुद्धनगर, बुद्ध मार्ग",01-4780654,"+977 1-4780654","27.68493,85.328599",,,"hardware_store / home_goods_store / store / establishment",https://plus.google.com/111142671946169006025/about?hl=en-US,,ChIJ4x8917gZ6zkRSppBXv-UnYw
"निरूपण इन्टरप्र्‍ााइजेज","Sinamangal Road, 44600, Nepal","Sinamangal Road",,,"27.697404,85.350254",,,"hardware_store / store / establishment",https://plus.google.com/111017315986546722427/about?hl=en-US,,ChIJo6hbfIYZ6zkR-pm8u05id2A
"S.S HARDWARE CENTER","Siddhartha Marg, 44605, Nepal","Siddhartha Marg",01-4770536,"+977 1-4770536","27.699898,85.329702",,,"hardware_store / store / establishment",https://plus.google.com/110257534098435393568/about?hl=en-US,,ChIJi-_gV6EZ6zkRu5lA5YLRTq0
"PIONEER TRADE LINK","पुतलीसडक, 44600, Nepal",पुतलीसडक,,,"27.707186,85.322367",,,"hardware_store / store / establishment",https://plus.google.com/105057438976276203392/about?hl=en-US,,ChIJFWebvgcZ6zkR7phQg3iuHbw
"रत्‍नलाल हार्डवेयर","भगवती मार्ग, 44600, Nepal","भगवती मार्ग",,,"27.713054,85.326767",,,"hardware_store / store / establishment",https://plus.google.com/100178268964056096280/about?hl=en-US,,ChIJ_3_s4A4Z6zkRt5gJmM0MbRA
"बराल टेडिङग्","Sahabhagita Marg, 44600, Nepal","Sahabhagita Marg",0985-1040873,"+977 985-1040873","27.695871,85.335652",,,"hardware_store / store / establishment",https://plus.google.com/108886167087066397192/about?hl=en-US,,ChIJQZg0QJgZ6zkRV5i3HT84r9Q
"THE CARPENTER HARDWARE CENTER","Pashupati Road, 44600, Nepal","Pashupati Road",01-4417684,"+977 1-4417684","27.709347,85.328993",,,"hardware_store / store / establishment",https://plus.google.com/110086273139024878835/about?hl=en-US,,ChIJ5yEsfQkZ6zkR0Jf8Wpu7PbU
"पशुपति प्लार्इ सेन्टर","Mitra Park, Ring Road, 44600, नेपाल","Mitra Park, Ring Road",01-4481048,"+977 1-4481048","27.714546,85.345838",,,"hardware_store / store / establishment",https://plus.google.com/101253501075449356319/about?hl=en-US,,ChIJq2oNZ3oZ6zkRGpfcgfcQpqM
"रुदर्‍ विनायक इन्टरपर्‍ाइजेज","रुदर्‍मती मार्ग, 44600, Nepal","रुदर्‍मती मार्ग",,,"27.712044,85.337042",,,"hardware_store / store / establishment",https://plus.google.com/100187664429725526135/about?hl=en-US,,ChIJC-GpgXMZ6zkREpYGQV6aW4A
"Spider Network International","नयाँ बानेश्वर रोड, 44600, Nepal","नयाँ बानेश्वर रोड",01-4484280,"+977 1-4484280","27.685156,85.347386",,,"hardware_store / store / establishment",https://plus.google.com/105313212705908089795/about?hl=en-US,,ChIJG5zX_IwZ6zkRdJXSWqiW8VY
"एस एस हार्डवेयर एण्ड ट्र्‍ेड सेन्टर","Bhimsengola Marg, 44600, Nepal","Bhimsengola Marg",01-4487446,"+977 1-4487446","27.700178,85.343764",,,"hardware_store / store / establishment",https://plus.google.com/103332819982984229633/about?hl=en-US,,ChIJOfXhWJsZ6zkROJT2x2Wm8Us
"Shree Ram Ply & Hardware","बत्तिसपुतली सडक, 44600, Nepal","बत्तिसपुतली सडक",01-4465416,"+977 1-4465416","27.706344,85.342733",,,"hardware_store / store / establishment",https://plus.google.com/108598683244306074313/about?hl=en-US,,ChIJY4It2HcZ6zkRypJ2llFDHdE
"चन्द्र् इन्टरप्राइजेज","बत्तिसपुतली सडक, 44600, Nepal","बत्तिसपुतली सडक",,,"27.706711,85.342928",,,"hardware_store / store / establishment",https://plus.google.com/106005745053535175667/about?hl=en-US,,ChIJBaKh23cZ6zkRa5LCVS4AQVw
"हिमाल स्टील","Araniko Highway, 44600, Nepal","Araniko Highway",01-4481463,"+977 1-4481463","27.682489,85.34915",,,"hardware_store / store / establishment",https://plus.google.com/102205002511895009228/about?hl=en-US,,ChIJV69Xv4wZ6zkRYJDR6dyhGAk
"सम्पुर्ण इन्टरपर्‍ाइजेज","भक्ति थापा सडक, 44600, Nepal","भक्ति थापा सडक",01-4480103,"+977 1-4480103","27.692317,85.329678",,,"hardware_store / home_goods_store / store / establishment",https://plus.google.com/105732606841048561986/about?hl=en-US,,ChIJdUy5mbwZ6zkRo43WwoQw9po
"बसुन्धरा ईम्टोर्ट्रस","Siddhidas Marga, 44600, Nepal","Siddhidas Marga",01-4144462,"+977 1-4144462","27.708233,85.31348",,,"hardware_store / store / establishment",https://plus.google.com/114487832088533742385/about?hl=en-US,,ChIJbfbjKv4Y6zkRbI1qKSVus5E
"अास्‍ना मल्‍िट सोलुसन एण्‍ड हाउस रिपेरिङग सभिर्‍स","Ring Road, 44600, Nepal","Ring Road",01-4482744,"+977 1-4482744","27.712159,85.344914",,,"hardware_store / store / establishment",https://plus.google.com/115011118250104878679/about?hl=en-US,,ChIJ1ybuAXoZ6zkRlogw83hVBsQ
"Kathmandu Steel Pvt. Ltd.","Araniko Highway, 44600, Nepal","Araniko Highway",,,"27.6853,85.347057",,,"hardware_store / store / establishment",https://plus.google.com/106728384293524590669/about?hl=en-US,,ChIJjdpUAo0Z6zkRR4jXXauEJvU
"Arniko Hardware Centre P. Ltd","Maitidevi, 44605, Nepal",,01-4410729,"+977 1-4410729","27.703434,85.333627",,,"hardware_store / store / establishment",https://plus.google.com/100958254269826980456/about?hl=en-US,http://www.aranikohomecare.com,ChIJJTTaMaAZ6zkRMoetOrVnu1c
"Arihant Store","मैतीदेवी सडक, 44600, Nepal","मैतीदेवी सडक",,,"27.703383,85.334611",,,"hardware_store / store / establishment",https://plus.google.com/100761953001111078878/about?hl=en-US,,ChIJz3yohp8Z6zkRKYbJTrEiync
"New Unique Trading Concern","Hattisar Road, 44600, Nepal","Hattisar Road",01-4414152,"+977 1-4414152","27.709885,85.322237",,,"hardware_store / home_goods_store / store / establishment",https://plus.google.com/115669137359746878959/about?hl=en-US,,ChIJ4RzZaQYZ6zkRDYXJgmH_lKs
"न्यू शान्ति हार्डवेयर सेन्टर","मैतीदेवी सडक, 44600, Nepal","मैतीदेवी सडक",,,"27.70323,85.335114",,,"hardware_store / store / establishment",https://plus.google.com/114275210552650161504/about?hl=en-US,,ChIJE1RYnJ8Z6zkR34PQXZJ1XNQ
"New Bhagawati Hardware Store","Thirbum Marg, 44600, Nepal","Thirbum Marg",01-4440348,"+977 1-4440348","27.711972,85.328402",,,"hardware_store / home_goods_store / store / establishment",https://plus.google.com/105031729006556304578/about?hl=en-US,,ChIJl0qTsQ4Z6zkRh4HTOffrtQ0
"Login Bath Gadgets","Dingalasthan, 44600, नेपाल",Dingalasthan,,,"27.700723,85.348265",,,"hardware_store / store / establishment",https://plus.google.com/110177925017407296243/about?hl=en-US,,ChIJYdXJi4MZ6zkRaoHPFf-MhVY
"अशोक हार्डवेयर","Chandra Vinayak Marg, 44602, Nepal","Chandra Vinayak Marg",,,"27.712201,85.340379",,,"hardware_store / store / establishment",https://plus.google.com/102945358710298726337/about?hl=en-US,,ChIJSzxsTHEZ6zkRbIDY1a2OQQc
"N.S. TRADERS","पुतलीसडक, 44600, Nepal",पुतलीसडक,01-4247621,"+977 1-4247621","27.707209,85.322359",,,"hardware_store / store / establishment",https://plus.google.com/116849723584424731268/about?hl=en-US,,ChIJY-yevgcZ6zkR438Hcvv30Nk
"श्री नेशनल रोअर पम्प सप्लायर्स","धोबि खोला, बाबुराम आचार्य मार्ग, 44600, Nepal","धोबि खोला, बाबुराम आचार्य मार्ग",01-4461750,"+977 1-4461750","27.702769,85.336605",,,"hardware_store / store / establishment",https://plus.google.com/112042541716512393167/about?hl=en-US,,ChIJf3E4AZ8Z6zkR0n4DAEONOCE
"New Reflect Suppliers","New Baneshwor Road, 44600, Nepal","New Baneshwor Road",01-4780088,"+977 1-4780088","27.682505,85.349166",,,"hardware_store / store / establishment",https://plus.google.com/105020742099430510921/about?hl=en-US,,ChIJIejeUfMZ6zkRfH14aK6yt_Q
"Sunil Hardware Store","Hattisar Road, 44600, Nepal","Hattisar Road",01-4413099,"+977 1-4413099","27.707467,85.322489",,,"hardware_store / store / establishment",https://plus.google.com/104024806759137772602/about?hl=en-US,,ChIJsXoDuQcZ6zkR7nxzHLl8Svw
"NEW MAHAKALI ENTERPRISES","Kupondole, 44700, Nepal",,,,"27.685972,85.316116",,,"hardware_store / store / establishment",https://plus.google.com/108497837254732432997/about?hl=en-US,,ChIJe6rB9bQZ6zkR-XnbElkQ40M
"मैति स्टोर","मैतीदेवी मार्ग, 44600, Nepal","मैतीदेवी मार्ग",01-4428071,"+977 1-4428071","27.703784,85.333388",,,"hardware_store / store / establishment",https://plus.google.com/104135057333561587487/about?hl=en-US,,ChIJ4-A7OqAZ6zkRgXkyfUfjjB0
"Muni Bhairabh Trading Concern","तिनकुने सडक, 44600, नेपाल","तिनकुने सडक",,,"27.684038,85.348594",,,"hardware_store / store / establishment",https://plus.google.com/105691211287015522472/about?hl=en-US,,ChIJ7TzKuIwZ6zkRfnV8lASwwjI
"Kayastha Enterprises","Kupondole, 44700, Nepal",,01-5540312,"+977 1-5540312","27.687391,85.317029",,,"hardware_store / store / establishment",https://plus.google.com/112203101171437296018/about?hl=en-US,,ChIJ1cDUdrQZ6zkRdXWMNdy8Et8
"Joshi Hardware","डिल्लीबजार मार्ग सडक, 44600, Nepal","डिल्लीबजार मार्ग सडक",01-4441863,"+977 1-4441863","27.705048,85.329417",,,"hardware_store / store / establishment",https://plus.google.com/101234481082930594479/about?hl=en-US,,ChIJzRLlraAZ6zkRTXSXuhzrn7s
"Jay Shree Shyam Hardware","मैतीदेवी मार्ग, 44600, Nepal","मैतीदेवी मार्ग",0984-1346686,"+977 984-1346686","27.703575,85.33402",,,"hardware_store / store / establishment",https://plus.google.com/117594030177031592247/about?hl=en-US,,ChIJPW3GKKAZ6zkRi3MJh-0-oxI
"MANGAL HARDWARE","पुतली सडक, 44600, Nepal","पुतली सडक",01-4242438,"+977 1-4242438","27.707438,85.322177",,,"hardware_store / store / establishment",https://plus.google.com/106782295465191111562/about?hl=en-US,,ChIJl04IuwcZ6zkRR3GrGgX804M
"पर्‍धान हाडवेयर","Ring Road, 44600, Nepal","Ring Road",01-4486837,"+977 1-4486837","27.714244,85.345791",,,"hardware_store / store / establishment",https://plus.google.com/103358029214943536804/about?hl=en-US,,ChIJZ_pmaHoZ6zkRF3FhM9nnWto
"SWAGAT TRAIDING P. LTD.","तिनकुने, 44600, Nepal",तिनकुने,0984-1391987,"+977 984-1391987","27.683304,85.348947",,,"hardware_store / store / establishment",https://plus.google.com/109624895897469338016/about?hl=en-US,,ChIJu2Has4wZ6zkRd3AfI5a2cOU
"SHIV SHAKTI HARDWARE","Hattisar Road, 44600, Nepal","Hattisar Road",,,"27.707367,85.322589",,,"hardware_store / store / establishment",https://plus.google.com/112079387576109399447/about?hl=en-US,,ChIJmeS3uAcZ6zkRZW_Khg1a2T8
"Abc Enterprises","Sinamangal -9, Sinamangal Road, 44600, Nepal","Sinamangal -9, Sinamangal Road",01-4490701,"+977 1-4490701","27.696732,85.351359",,,"hardware_store / store / establishment",https://plus.google.com/103639697851748463477/about?hl=en-US,,ChIJCUaaQ4YZ6zkRj25vEeEGFac
"CHANDRAKAR TRADERS","बत्तिसपुतली सडक, 44600, Nepal","बत्तिसपुतली सडक",01-2075116,"+977 1-2075116","27.706507,85.342902",,,"hardware_store / store / establishment",https://plus.google.com/108785346077416744199/about?hl=en-US,,ChIJgRdl2XcZ6zkRDm79HhHHRMA
"Trans Balkumari Impex","पुतलीसडक, 44600, Nepal",पुतलीसडक,01-4229615,"+977 1-4229615","27.70706,85.322503",,,"hardware_store / food / store / establishment",https://plus.google.com/117408721924019125751/about?hl=en-US,,ChIJkWxKvgcZ6zkRcmmCCMlJbqU
"अविनव हार्डवेयर सेन्टर","रिङ्ग रोड, 44600, नेपाल","रिङ्ग रोड",0984-1377120,"+977 984-1377120","27.716614,85.346553",,,"hardware_store / store / establishment",https://plus.google.com/104776562996979544436/about?hl=en-US,,ChIJRxG0wnoZ6zkRCWiwexc8glw
"Better Living Pvt.Ltd.","New Baneshwor Road, 44600, Nepal","New Baneshwor Road",01-4464453,"+977 1-4464453","27.684663,85.348013",,,"hardware_store / store / establishment",https://plus.google.com/116706691158716710390/about?hl=en-US,,ChIJbafh6IwZ6zkRDGeZya2L6Os
"ANNA HARDWARE PLUS","Hattisar Road, 44600, Nepal","Hattisar Road",,,"27.707055,85.32249",,,"hardware_store / store / establishment",https://plus.google.com/113004307784603575723/about?hl=en-US,,ChIJRzpKvgcZ6zkR0Gbsu8n9AnY
