name,formatted_address,vicinity,formatted_phone_number,international_phone_number,location-lat-lng,location-lat,location-lng,permanently_closed,rating,types,url,website,place_id
"U.P. Paper Merchant Association","F-43, Sector-11, Noida, Uttar Pradesh 201301, India","F-43, Sector-11, Noida","0120 244 1444","+91 120 244 1444","28.600875,77.332313",28.600875,77.332313,,,establishment,https://plus.google.com/100316308782654320389/about?hl=en-US,http://uppma.in/,ChIJvUE7p-LkDDkRjN_VKX09kCo
Papteq,"D2 - Udhyog Kunj Industrial Area, Hapu Bypass Road N H 24, Ghaziabad (U.P), Uttar Pradesh 201001, India","D2 - Udhyog Kunj Industrial Area, Hapu Bypass Road N H 24, Ghaziabad (U.P)","098100 90588","+91 98100 90588","28.672007,77.489683",28.672007,77.489683,,,establishment,https://plus.google.com/104063975299078000977/about?hl=en-US,http://www.papteq.com/,ChIJo0SIhxXyDDkRg-AK4Ym7gyM
"Anand Duplex","9th Km., Vill Saiani Mawana Road, Meerut, Uttar Pradesh 250001, India","9th Km., Vill Saiani Mawana Road, Meerut","093373 10070","+91 93373 10070","29.047803,77.787021",29.047803,77.787021,,,establishment,https://plus.google.com/115053696941540410150/about?hl=en-US,,ChIJOYJT635wDDkRv8NJxNBL7i4
"Paper Machine Suppliers in Delhi","Ashoka Rolls Mfrs. Pvt. Ltd. 21, Jawahar Nagar Industrial Area, Loni Road, Delhi, Mangal Pandey Marg, Meet Nagar, Saboli, New Delhi, Delhi 110094, India","Ashoka Rolls Mfrs. Pvt. Ltd. 21, Jawahar Nagar Industrial Area, Loni Road, Delhi, Mangal Pandey Marg, Meet Nagar, Saboli, New Delhi","098101 73735","+91 98101 73735","28.700563,77.295195",28.700563,77.295195,,,establishment,https://plus.google.com/104299250883508308774/about?hl=en-US,http://ashokarolls.com/,ChIJA2wBIYL7DDkRq-kpYJaRQe0
"DEV PRIYA PRODUCT","Village saini, 8th kilometer Mawana Road, Meerut, Uttar Pradesh 250002, India","Village saini, 8th kilometer Mawana Road, Meerut","0121 262 0133","+91 121 262 0133","29.034334,77.783665",29.034334,77.783665,,,establishment,https://plus.google.com/115423119640242206011/about?hl=en-US,http://www.devproduct.com/,ChIJMbnLtYV6DDkREjT1owVXMmg
"Mohit paper Mill","Bijnor - Nagina Road, Bahera, Uttar Pradesh 246764, India","Bijnor - Nagina Road, Bahera",,,"29.399833,78.221268",29.399833,78.221268,,,establishment,https://plus.google.com/116885107784637469118/about?hl=en-US,http://www.mohitpaper.in/,ChIJnUpPdCHpCzkRZyROuLTXntg
"Sangal Papers","22 Km Stone, Meerut - Mawana Road, Mawana,, Meerut, Uttar Pradesh 250401, India","22 Km Stone, Meerut - Mawana Road, Mawana,, Meerut","01233 271 137","+91 1233 271 137","29.10536,77.91903",29.10536,77.91903,,,establishment,https://plus.google.com/111927221041327855649/about?hl=en-US,http://www.sangalpapers.com/,ChIJP6eQnM13DDkRJ8lT-qd_pU0
"RAKESH PAPERS PRIVATE LIMITED","83, Chawri Bazar Road, Old Delhi, New Delhi, Delhi 110006, India","83, Chawri Bazar Road, Old Delhi, New Delhi","011 2326 5594","+91 11 2326 5594","28.650261,77.229887",28.650261,77.229887,,,establishment,https://plus.google.com/104755825724022533735/about?hl=en-US,http://westcoastpaper.com,ChIJ6-LmMhj9DDkRRNOu4nHrXK0
"Savio Texcone Private Limited","Jayco House, Kishan Ganj,, Kishanganj, Hapur, Uttar Pradesh 245101, India","Jayco House, Kishan Ganj,, Kishanganj, Hapur","0122 230 9034","+91 122 230 9034","28.728682,77.786528",28.728682,77.786528,,,establishment,https://plus.google.com/118136628049951371207/about?hl=en-US,http://www.saviotexcone.com/,ChIJFclz-qSFDDkRrBW6cUm_WJw
"M.K. & Sons","4043, Chawri Bazar, Chandni Chowk, Charkhiwalan Gali, Ballimaran, New Delhi, Delhi (state) 110006, India","4043, Chawri Bazar, Chandni Chowk, Charkhiwalan Gali, Ballimaran, New Delhi","011 2391 2825","+91 11 2391 2825","28.652765,77.227216",28.652765,77.227216,,,"store / establishment",https://plus.google.com/102380272148970194418/about?hl=en-US,,ChIJ7_uJLBj9DDkRvvKJXycCzIE
"Orien Paper Machinery Pvt Ltd","E-69 Site No. 1, Bulandshahar Road Industrial Area, Ghaziabad, Uttar Pradesh 201001, India","E-69 Site No. 1, Bulandshahar Road Industrial Area, Ghaziabad","0120 286 6093","+91 120 286 6093","28.642464,77.453956",28.642464,77.453956,,,establishment,https://plus.google.com/104208659699003869550/about?hl=en-US,,ChIJc2BmMRzuDDkRthvT6n4Moog
"Kohinoor Stone Lime Factory","Sports Complex, Phase I, Industrial Area, Mohkam Pur, Meerut, Uttar Pradesh 250001, India","Sports Complex, Phase I, Industrial Area, Mohkam Pur, Meerut","098992 87597","+91 98992 87597","28.953658,77.681134",28.953658,77.681134,,,establishment,https://plus.google.com/103160345518386075153/about?hl=en-US,,ChIJv5Lc9W1kDDkRuffEVsG3CDM
"CAPTAIN OFFSET PRINTERS","B-18, Sector 58, Noida, Uttar Pradesh 201301, India","B-18, Sector 58, Noida","098100 96641","+91 98100 96641","28.606751,77.359719",28.606751,77.359719,,,establishment,https://plus.google.com/107303252891151175360/about?hl=en-US,http://captainoffset.tradeindia.com/,ChIJq6qqamzlDDkRvljwdPrMulw
"Adinath Paper Mills (Pvt) Ltd","Delhi Rd, MDA, Meerut, Uttar Pradesh 250002, India","Delhi Rd, MDA, Meerut","0121 296 7071","+91 121 296 7071","28.914273,77.65705",28.914273,77.65705,,,establishment,https://plus.google.com/117952707073000907392/about?hl=en-US,,ChIJN24GV95jDDkR5RA-7S3gsKQ
"MULTIPLY PAPER PACKAGING INDUSTRIES PVT. LTD","A-56, Sector- 58,, 58-Sector [404001] [NCR], Uttar Pradesh 201301, India","A-56, Sector- 58,, 58-Sector [404001] [NCR]","098910 22359","+91 98910 22359","28.595233,77.338879",28.595233,77.338879,,,"store / establishment",https://plus.google.com/100750658470010531641/about?hl=en-US,http://multiplypaper.tradeindia.com/,ChIJZQAAfBflDDkRy-SzJepGgro
"Century Pulp & Paper","411-414, 4th Floor, Laxmideep, Laxmi Nagar, District Centre, Laxmi Nagar, New Delhi, Delhi 110092, India","411-414, 4th Floor, Laxmideep, Laxmi Nagar, District Centre, Laxmi Nagar, New Delhi","011 2205 6451","+91 11 2205 6451","28.629173,77.277301",28.629173,77.277301,,,establishment,https://plus.google.com/114873814966987729671/about?hl=en-US,http://www.centurypaperindia.com/,ChIJJxEZLa38DDkRF9ruchhUDyk
"M. R. Enterprises, Noida","C-13, Sector 8, Noida, Uttar Pradesh 201301, India","C-13, Sector 8, Noida","098105 04174","+91 98105 04174","28.593175,77.324888",28.593175,77.324888,,,"store / establishment",https://plus.google.com/113525676660452788919/about?hl=en-US,http://www.indiamart.com/m-r-enterprises/,ChIJ____P_zkDDkRo5IyB0koIuI
"Saini Paper Mill","Meerut Pauri National Highway, Muzaffarnagar Saini, Uttar Pradesh 250001, India","Meerut Pauri National Highway, Muzaffarnagar Saini",,,"29.036323,77.783268",29.036323,77.783268,,,establishment,https://plus.google.com/107691536663901485084/about?hl=en-US,,ChIJDxzaaIR6DDkRXWQzYb_Bv34
"Star Paper Mills Limited","2nd Floor, Express Building, 9-10, Bahadur Shah Zafar Marg, Bahadur Shah Zafar Marg, New Delhi, Delhi 110002, India","2nd Floor, Express Building, 9-10, Bahadur Shah Zafar Marg, Bahadur Shah Zafar Marg, New Delhi","011 2370 1300","+91 11 2370 1300","28.630931,77.244108",28.630931,77.244108,,,establishment,https://plus.google.com/116480418386311600237/about?hl=en-US,,ChIJBxYp-9X8DDkRpQVNW54NAzs
"DEV PRIYA PAPERS PVT. LTD.","Meerut Pauri National Highway, Muzaffarnagar Saini, Uttar Pradesh 250001, India","Meerut Pauri National Highway, Muzaffarnagar Saini",,,"29.035835,77.783707",29.035835,77.783707,,,establishment,https://plus.google.com/116544533051435452600/about?hl=en-US,http://devpapers.in/,ChIJLcbxQIR6DDkRE2pzQbWmXU8
"Dev Priya Industries","Bahchaula, Uttar Pradesh 250001, India",Bahchaula,,,"29.037786,77.781186",29.037786,77.781186,,,establishment,https://plus.google.com/111996044405696897319/about?hl=en-US,,ChIJwRX4ZoN6DDkRhO68vKrO0Fc
"PASHUPATI NATH PAPER CONVERTOR","B-68, Sec-5, Noida, Noida, Uttar Pradesh 201301, India","B-68, Sec-5, Noida, Noida","098102 94819","+91 98102 94819","28.588612,77.319519",28.588612,77.319519,,,"store / establishment",https://plus.google.com/101658914020859522099/about?hl=en-US,http://pashupatinathpaper.tradeindia.com/,ChIJrQEAwPfkDDkRJysUru5RPeE
"Aggarwal Paper Mart","2358/6, Chatta Shahji, Chawri Bazar, Chatta Shahji, New Delhi, Delhi 110032, India","2358/6, Chatta Shahji, Chawri Bazar, Chatta Shahji, New Delhi","011 2327 6496","+91 11 2327 6496","28.648444,77.226684",28.648444,77.226684,,,"store / establishment",https://plus.google.com/110118173988552250122/about?hl=en-US,,ChIJ____yBf9DDkR4raWZMuYeKk
"Shree Paper Co Pvt Ltd","3980/2, Chawri Bazar, Chawri Bazar, New Delhi, Delhi 110006, India","3980/2, Chawri Bazar, Chawri Bazar, New Delhi","011 2392 1260","+91 11 2392 1260","28.649347,77.22658",28.649347,77.22658,,,establishment,https://plus.google.com/104679033758505275053/about?hl=en-US,http://www.shreepaper.com/,ChIJ____yBf9DDkRDljrfbILkMw
"Ideal Trades Corporation","5618 , New Chandrawal Kohlapur Road, Street no. 1, New Delhi, Delhi 110009, India","5618 , New Chandrawal Kohlapur Road, Street no. 1, New Delhi","099998 20283","+91 99998 20283","28.679686,77.203795",28.679686,77.203795,,,establishment,https://plus.google.com/102229984678411564818/about?hl=en-US,,ChIJyTgUho_9DDkRIxYzYVIaF7E
"Khanna Paper Mills Limited","Chawri Bazar, Chel Puri Road, Roshanpura, Chandni Chowk, New Delhi, Delhi 110006, India","Chawri Bazar, Chel Puri Road, Roshanpura, Chandni Chowk, New Delhi",,,"28.652282,77.231076",28.652282,77.231076,,,establishment,https://plus.google.com/111643982693821178568/about?hl=en-US,http://www.khannapaper.com/,ChIJq0_KkBn9DDkRenTOl2z7OZE
"Vindya Forms ( P) Ltd.","Makki Market, 980-81/1, Chawri Bazar Road, Pai Walan, Chandni Chowk, New Delhi, Delhi 110006, India","Makki Market, 980-81/1, Chawri Bazar Road, Pai Walan, Chandni Chowk, New Delhi","011 6460 5686","+91 11 6460 5686","28.650992,77.231725",28.650992,77.231725,,,establishment,https://plus.google.com/101791480883709989559/about?hl=en-US,http://www.vindyaforms.org/,ChIJNUugqRn9DDkRcy85BW_bQFk
"Bimal Pershad & Sons","120/3, Chawri Bazar Road, Hauz Qazi, Chandni Chowk, New Delhi, Delhi 110006, India","120/3, Chawri Bazar Road, Hauz Qazi, Chandni Chowk, New Delhi","011 2327 0288","+91 11 2327 0288","28.650297,77.230392",28.650297,77.230392,,,establishment,https://plus.google.com/118123168539575927280/about?hl=en-US,,ChIJA7JuNRj9DDkRIoTqTK6Lacw
"Chadha Mills Store","161, Main Bazar, Bazar Ajmere Gate, Kucha Tiku Shah, Ajmere Gate, New Delhi, Delhi 110006, India","161, Main Bazar, Bazar Ajmere Gate, Kucha Tiku Shah, Ajmere Gate, New Delhi","011 2323 5790","+91 11 2323 5790","28.64741,77.225338",28.64741,77.225338,,,establishment,https://plus.google.com/110305812133325867370/about?hl=en-US,,ChIJJel6ij39DDkR-k8qH4CmJxg
"Silverton Pulp & Paper","404, Padma Tower-1, Rajendra Press Place, Connaught Place, Connaught Place, New Delhi, Delhi 110001, India","404, Padma Tower-1, Rajendra Press Place, Connaught Place, Connaught Place, New Delhi","011 2326 6623","+91 11 2326 6623","28.628225,77.227417",28.628225,77.227417,,,establishment,https://plus.google.com/102603321333187095274/about?hl=en-US,http://www.silvertonpulp.com/,ChIJ3_XyNzL9DDkRcnspqtBhbKo
"O. P. INSULATION PVT. LTD.","Phase II, Okhla Industrial Area, New Delhi, Delhi 110020, India","Phase II, Okhla Industrial Area, New Delhi","098100 07239","+91 98100 07239","28.535762,77.276432",28.535762,77.276432,,,establishment,https://plus.google.com/117218553009823649691/about?hl=en-US,http://opinsulation.tradeindia.com/,ChIJ19MDeFnhDDkR-VyhvntJnSg
"A.K. Plastic & Packing Co.","1734/4, Sher Singh Bazar, Kotla Mubarakpur, Kotla Mubarakpur, New Delhi, Delhi 110003, India","1734/4, Sher Singh Bazar, Kotla Mubarakpur, Kotla Mubarakpur, New Delhi","011 2463 3654","+91 11 2463 3654","28.571183,77.224139",28.571183,77.224139,,,"store / establishment",https://plus.google.com/102138492310469926676/about?hl=en-US,,ChIJExGp7FviDDkRVIqyUEiQP3Y
"Frontline Forex Private Limited","78-79, Scindia House, Connaught Place, Connaught Place, New Delhi, Delhi 110001, India","78-79, Scindia House, Connaught Place, Connaught Place, New Delhi","011 2335 6080","+91 11 2335 6080","28.629698,77.220397",28.629698,77.220397,,,"finance / establishment",https://plus.google.com/102131812773668464913/about?hl=en-US,,ChIJq_y-fjb9DDkRGvJkvXEc2dE
"West Coast Paper Mill Limited","1 Floor, Vishnu Bhavan, 5, Ansari Road, Daryaganj, Daryaganj, New Delhi, Delhi 110002, India","1 Floor, Vishnu Bhavan, 5, Ansari Road, Daryaganj, Daryaganj, New Delhi","011 2326 9806","+91 11 2326 9806","28.643688,77.243639",28.643688,77.243639,,,"store / establishment",https://plus.google.com/105306392635344170565/about?hl=en-US,http://www.westcoastpaper.com/,ChIJIapxM9n8DDkRpSA68ejslrc
"Jindal Paper & Plastic Limited","22nd Miles Delhi, Hapur Road, Hapur Road, Gaziabad, Uttar Pradesh 201204, India","22nd Miles Delhi, Hapur Road, Hapur Road, Gaziabad",,,"28.745042,77.771059",28.745042,77.771059,,,establishment,https://plus.google.com/109138127745132900591/about?hl=en-US,,ChIJze1adL-FDDkR-JiVzIfSZPc
"S S Print Pack","1/2647, Ram Nagar, Gali No. 3, Loni Road,, Shahdara, New Delhi, Delhi 110032, India","1/2647, Ram Nagar, Gali No. 3, Loni Road,, Shahdara, New Delhi","098711 88268","+91 98711 88268","28.686579,77.292084",28.686579,77.292084,,,"store / establishment",https://plus.google.com/108687946959344809784/about?hl=en-US,,ChIJv48CC4b7DDkRZNxwZm8Pi-c
"BAGS N BOX, MULTI M ENTERPRISES","116, Vardhman Sidhant Shopping Plaza, Savita Vihar, New Delhi, Delhi 110092, India","116, Vardhman Sidhant Shopping Plaza, Savita Vihar, New Delhi","011 2214 4454","+91 11 2214 4454","28.660962,77.318802",28.660962,77.318802,,,"store / establishment",https://plus.google.com/101571270830482207227/about?hl=en-US,http://www.bagsnbox.com/,ChIJ____Ixf7DDkRVOwVI0LL6Nc
"Hardayal Engineering Works (P) Ltd","D 175, Vivek Vihar, New Delhi, Delhi 110095, India","D 175, Vivek Vihar, New Delhi","011 2215 0136","+91 11 2215 0136","28.668915,77.31952",28.668915,77.31952,,,establishment,https://plus.google.com/101981779309213547736/about?hl=en-US,,ChIJfb92TQb7DDkRAJjqPLEVFa8
"Orient Board & Paper Mills (P) Ltd","9th km Jansath Road, Muzaffarnagar, Uttar Pradesh 215001, India","9th km Jansath Road, Muzaffarnagar","097190 00033","+91 97190 00033","29.324793,77.84757",29.324793,77.84757,,,establishment,https://plus.google.com/103550510476001958876/about?hl=en-US,,ChIJtbM0bxobDDkRR07HyLNnNSY
"MLM India Limited","Chawri Bazar, Chandni Chowk, New Delhi, Delhi 110006, India","Chawri Bazar, Chandni Chowk, New Delhi","011 2326 4753","+91 11 2326 4753","28.649273,77.225289",28.649273,77.225289,,,"store / establishment",https://plus.google.com/100758083364180877776/about?hl=en-US,http://www.mlmltd.com/,ChIJ____yBf9DDkRlKb4_OTKyp0
"Frontier Pulp and Paper Mill","Meerut Road Industrial Area, Ghaziabad, Uttar Pradesh 201003, India","Meerut Road Industrial Area, Ghaziabad",,,"28.691501,77.443692",28.691501,77.443692,,,establishment,https://plus.google.com/101904239075025636968/about?hl=en-US,,ChIJIetkZQrxDDkRy2icq4Et_Oc
"Gupta Printer &Packers","1140, Main Bazar Road, Paharganj, New Delhi, Delhi 110055, India","1140, Main Bazar Road, Paharganj, New Delhi","011 2358 9777","+91 11 2358 9777","28.641117,77.214885",28.641117,77.214885,,,establishment,https://plus.google.com/109272428611975616052/about?hl=en-US,http://www.guptaprinters.com/,ChIJoSKcOUH9DDkRxxjun1_-v7k
"Asian Pump & Paper Machinery","S-5, 6, 7, Hardayal Engineering, Dundahera Petrol Pump, G T Road, South Side Industrial Area, Ghaziabad, Uttar Pradesh, India","S-5, 6, 7, Hardayal Engineering, Dundahera Petrol Pump, G T Road, South Side Industrial Area, Ghaziabad","0120 284 0339","+91 120 284 0339","28.669157,77.453758",28.669157,77.453758,,,establishment,https://plus.google.com/109185544531372639489/about?hl=en-US,,ChIJS6CCnm3xDDkRbZ8H60ztN5M
"Ramesh Industries","Block A, Loha Mandi, Bulandshahr Road Industrial Area, Ghaziabad, Uttar Pradesh 201002, India","Block A, Loha Mandi, Bulandshahr Road Industrial Area, Ghaziabad",,,"28.651931,77.458539",28.651931,77.458539,,,establishment,https://plus.google.com/113538327271620491788/about?hl=en-US,,ChIJp959quTxDDkR-fyBbinz9mc
"Ambay Paper Corporation","135, Navyug Market, Old Munsfi Road, Bihari Nagar, Naya Ganj, Ghaziabad, Uttar Pradesh 201001, India","135, Navyug Market, Old Munsfi Road, Bihari Nagar, Naya Ganj, Ghaziabad","098182 01541","+91 98182 01541","28.667397,77.428326",28.667397,77.428326,,,establishment,https://plus.google.com/100075566922961386577/about?hl=en-US,,ChIJOeoSlLXxDDkRSyU824b793U
"P.K.Marketing Co.","2393/112, A, Vidya Market, Chatta Shaji, Chawri Bazar, New Delhi, Delhi 110006, India","2393/112, A, Vidya Market, Chatta Shaji, Chawri Bazar, New Delhi","011 2325 6700","+91 11 2325 6700","28.650839,77.230898",28.650839,77.230898,,,establishment,https://plus.google.com/100402162364065269460/about?hl=en-US,http://www.pkmpaper.com/,ChIJxWlesRn9DDkRZqyQ9bR4EKs
"Raj plastic","9/1224, Tamatar Market, Subhash Road, Gandhi Nagar, New Delhi, Delhi 110031, India","9/1224, Tamatar Market, Subhash Road, Gandhi Nagar, New Delhi","011 2207 0184","+91 11 2207 0184","28.660178,77.262501",28.660178,77.262501,,,establishment,https://plus.google.com/105780809712213060475/about?hl=en-US,,ChIJx6qqmicYDTkRulXAHFQfc1M
"Global Trading Co","167-A, Pocket-1, Mayur Vihar Phase I, New Delhi, Delhi 110091, India","167-A, Pocket-1, Mayur Vihar Phase I, New Delhi","011 2279 3064","+91 11 2279 3064","28.607438,77.298696",28.607438,77.298696,,,"store / establishment",https://plus.google.com/113448723721910699908/about?hl=en-US,http://www.glotrading.com/,ChIJAQAA5KPkDDkRGSAQYQkQ1FQ
"V K Engineering Works","Sector 13, Bulandshahr Road Industrial Area, Ghaziabad, Uttar Pradesh 201009, India","Sector 13, Bulandshahr Road Industrial Area, Ghaziabad",,,"28.637118,77.45581",28.637118,77.45581,,,establishment,https://plus.google.com/103024290046126932439/about?hl=en-US,,ChIJGfV3VRruDDkRohmavNjpO94
"Mahalaxmi Packers","D1/13, Krishna Nagar, Near Central Lab, Krishna Nagar, New Delhi, Delhi 110051, India","D1/13, Krishna Nagar, Near Central Lab, Krishna Nagar, New Delhi","011 2209 3930","+91 11 2209 3930","28.659639,77.282179",28.659639,77.282179,,,"store / establishment",https://plus.google.com/110798735229582640845/about?hl=en-US,http://www.mahalaxmipackers.in/,ChIJVVVVFTgADTkRDKcnnm9ww1c
"RAINBOW MARCOM","7, Darbar Marg, Block 4, Geeta Colony, New Delhi, Delhi 110031, India","7, Darbar Marg, Block 4, Geeta Colony, New Delhi","011 2241 0579","+91 11 2241 0579","28.65295,77.271713",28.65295,77.271713,,,establishment,https://plus.google.com/116077491046908207300/about?hl=en-US,http://rainbowmarcom.com/,ChIJoUPgSJb8DDkRfz4uEDZRRAs
"Hindustan Paper Machinery Industries","Hapur Bypass Road, Ispat Nagr, Bulandshahr Road Industrial Area, Ghaziabad, Uttar Pradesh 201009, India","Hapur Bypass Road, Ispat Nagr, Bulandshahr Road Industrial Area, Ghaziabad",,,"28.637002,77.441197",28.637002,77.441197,,,establishment,https://plus.google.com/105392715563339796763/about?hl=en-US,,ChIJV6wCdCTuDDkRr33iWuektO0
"Krishna Enterprises","D-187, D Block, Sector 10, Noida, Uttar Pradesh 201301, India","D-187, D Block, Sector 10, Noida","0120 429 9273","+91 120 429 9273","28.591064,77.333617",28.591064,77.333617,,,"food / establishment",https://plus.google.com/101634136309414001639/about?hl=en-US,,ChIJT8wiNADlDDkRDFOOeKfR8n8
"R R Distributors (Pvt) Limited","352, Main Road 1st Floor, Chawri Bazar, Chawri Bazar, New Delhi, Delhi 110006, India","352, Main Road 1st Floor, Chawri Bazar, Chawri Bazar, New Delhi","011 2325 3565","+91 11 2325 3565","28.649347,77.22658",28.649347,77.22658,,,establishment,https://plus.google.com/107755591995315638813/about?hl=en-US,http://www.rrdistributors.com/,ChIJOd0erhf9DDkRepFtXpj1s_U
"R.K. Plastic","Shop No:1821/2, Sher Singh Bazaar, Shayam Street, Mahaveer Nagar, Bhola Nagar, South Extension I, New Delhi, Delhi 110003, India","Shop No:1821/2, Sher Singh Bazaar, Shayam Street, Mahaveer Nagar, Bhola Nagar, South Extension I, New Delhi","098117 66347","+91 98117 66347","28.570871,77.224333",28.570871,77.224333,,,establishment,https://plus.google.com/101791940731682499458/about?hl=en-US,http://www.rkplastic.in/,ChIJ9wjFlFviDDkRjOn49NMZgqg
"Sandeep Trading Company","Shop Number 2404, Chhatta Shahji, Chawri Bazar Road, Pai Walan, Chandni Chowk, New Delhi, Delhi 110006, India","Shop Number 2404, Chhatta Shahji, Chawri Bazar Road, Pai Walan, Chandni Chowk, New Delhi","011 2326 3127","+91 11 2326 3127","28.650676,77.231065",28.650676,77.231065,,,"store / establishment",https://plus.google.com/111893188114895123556/about?hl=en-US,,ChIJOd0erhf9DDkRCMSpEx4ICnA
"Akay Enterprises","899 chawri bazar, Chawri Bazar, Pai Walan, Chandni Chowk, New Delhi, Delhi 110006, India","899 chawri bazar, Chawri Bazar, Pai Walan, Chandni Chowk, New Delhi","011 2326 7278","+91 11 2326 7278","28.650606,77.232011",28.650606,77.232011,,,"store / establishment",https://plus.google.com/116199172464105613497/about?hl=en-US,http://www.pulppaperindia.com/,ChIJJ3Uoqxn9DDkRTe_15m_3RWk
"Seema Plastic Co.","262, Gali Tolia Wali, Pan Mandi Sadar Bazar, Gali Tolia Wali, New Delhi, Delhi 110006, India","262, Gali Tolia Wali, Pan Mandi Sadar Bazar, Gali Tolia Wali, New Delhi","011 2361 6948","+91 11 2361 6948","28.657632,77.21465",28.657632,77.21465,,,"store / establishment",https://plus.google.com/103580702631978628165/about?hl=en-US,,ChIJAQDAsHL9DDkRtGdI873HZbY
"Siddho Mal Paper Conversion Co Private Limited","Plot No-20, Industrial Area, Mohan Nagar, Mohan Nagar, Ghaziabad, Uttar Pradesh 201102, India","Plot No-20, Industrial Area, Mohan Nagar, Mohan Nagar, Ghaziabad",,,"28.679806,77.374073",28.679806,77.374073,,,establishment,https://plus.google.com/104205003360913782944/about?hl=en-US,,ChIJq6qqaoH6DDkRn2FAV9eiOSs
"Akash Paper","400 2nd Floor, Hauz Qazi, Hauz Qazi, New Delhi, Delhi 110006, India","400 2nd Floor, Hauz Qazi, Hauz Qazi, New Delhi","011 2322 2100","+91 11 2322 2100","28.648455,77.229631",28.648455,77.229631,,,establishment,https://plus.google.com/116957610948679457473/about?hl=en-US,http://akashpaper.com/,ChIJ____Gxj9DDkRWF60Inq0PwY
"Rakesh Paper Company","993,Chawri Bazar, Chawri Bazar Road, Pai Walan, Chandni Chowk, New Delhi, Delhi 110006, India","993,Chawri Bazar, Chawri Bazar Road, Pai Walan, Chandni Chowk, New Delhi","011 2326 2650","+91 11 2326 2650","28.650674,77.231708",28.650674,77.231708,,,establishment,https://plus.google.com/103586755834264345338/about?hl=en-US,http://www.paperimport.com/,ChIJfzLirBn9DDkREXbZRqMHSws
"Dev Plastic","8/7, Desh Bandhu Gupta Road, Aram Bagh, Sidarth Basti, Aram Bagh, Paharganj, New Delhi, Delhi 110055, India","8/7, Desh Bandhu Gupta Road, Aram Bagh, Sidarth Basti, Aram Bagh, Paharganj, New Delhi","098104 73013","+91 98104 73013","28.645519,77.210355",28.645519,77.210355,,,"home_goods_store / store / establishment",https://plus.google.com/113551350682567031029/about?hl=en-US,,ChIJJ1KHxkH9DDkRYfVH-nlf0So
"Shri Balaji Industries","C-31, Road Number 2, Sector B-2, Tronica City Sector B-2, Tronica City Ghaziabad, Uttar Pradesh 201102, India","C-31, Road Number 2, Sector B-2, Tronica City Sector B-2, Tronica City Ghaziabad, Uttar Pradesh 201102",,,"28.782088,77.268114",28.782088,77.268114,,,establishment,https://plus.google.com/113803096587983975155/about?hl=en-US,http://www.shribalajiindustries.asia/,ChIJJeMmFzz_DDkRuYf2vobi2LI
"Tyagi Engineering Works","B-166, Hari Nagar, Hari Nagar, New Delhi, Delhi 110064, India","B-166, Hari Nagar, Hari Nagar, New Delhi","011 2512 8746","+91 11 2512 8746","28.635308,77.22496",28.635308,77.22496,,,establishment,https://plus.google.com/114576563965106952664/about?hl=en-US,,ChIJVVVVVVoDDTkR_mgOgtIvE6o
"Praveen Paper Industries","B-34 Site 4, Sahibabad Industrial Area, Sahibabad Industrial Area, Ghaziabad, Uttar Pradesh 201102, India","B-34 Site 4, Sahibabad Industrial Area, Sahibabad Industrial Area, Ghaziabad",,,"28.675584,77.359719",28.675584,77.359719,,,establishment,https://plus.google.com/116385360569170213774/about?hl=en-US,,ChIJAQAAQIz6DDkRV_Km0C-4r9c
"Century Plastic (India)","4910, Hauz Qazi Chowk, Khush Dil, Chandni Chowk, New Delhi, Delhi (state) 110006, India","4910, Hauz Qazi Chowk, Khush Dil, Chandni Chowk, New Delhi","011 2321 9210","+91 11 2321 9210","28.649427,77.226404",28.649427,77.226404,,,establishment,https://plus.google.com/113657976255110436251/about?hl=en-US,,ChIJ____Gxj9DDkRVhz6bQ2FI3A
"Jai Chanda Paper Mart","Main Loni Road, Karawal Nagar, Jawahar Nagar, New Delhi, Uttar Pradesh 110094, India","Main Loni Road, Karawal Nagar, Jawahar Nagar, New Delhi","098990 11271","+91 98990 11271","28.718527,77.289447",28.718527,77.289447,,,establishment,https://plus.google.com/111113697500617602861/about?hl=en-US,,ChIJhydz_f77DDkRIlI9r4aPPuk
"Sai Prasad Media Private Limited","H-66, Industrial Area, Lohia Road, H Block, Sector 63, Noida, Uttar Pradesh 201301, India","H-66, Industrial Area, Lohia Road, H Block, Sector 63, Noida","0120 401 0700","+91 120 401 0700","28.6291,77.37941",28.6291,77.37941,,,establishment,https://plus.google.com/111748070144904323247/about?hl=en-US,,ChIJRYC6bvjvDDkR139EBomEf-I
"Pavita Papers Limited","Shop No.H-185, Industrial Area, H Block, Sector 63, Noida, Uttar Pradesh 201301, India","Shop No.H-185, Industrial Area, H Block, Sector 63, Noida","0120 455 7225","+91 120 455 7225","28.62852,77.376795",28.62852,77.376795,,,establishment,https://plus.google.com/102712473788613257408/about?hl=en-US,,ChIJj6XJv1flDDkRH2HcfT_3dr0
"Satia Industries Limited","613-615, Naurang House, 21, K G Marg, Connaught Place, Connaught Place, New Delhi, Delhi 110001, India","613-615, Naurang House, 21, K G Marg, Connaught Place, Connaught Place, New Delhi","011 2371 0351","+91 11 2371 0351","28.622143,77.225776",28.622143,77.225776,,,establishment,https://plus.google.com/104193940388849672135/about?hl=en-US,http://www.satiasyn.com/,ChIJ3_XyNzL9DDkRE1IUWzuyTO0
