"Ypnepal.com Listing ID",Company,Description,Address,"P.O. Box",City,Country,Phone,Mobile,Fax,Email,URL,Updated,Categories,location-lat-lng,location-lat,location-lng
23301,"Koshi Plastics Udyog (P) Ltd.",,"Dhobighat (Fac.)",,Kathmandu,Nepal,00977-1-5529356,,,,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23302,"Koshi Plastics Udyog (P) Ltd.",,Basantapur,"556, Ktm",Kathmandu,Nepal,00977-1-4241504,,00977-1-4225538,ptm@mos.com.np,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23303,"Koshi Poly Plastic",,"Malaya Road",,Biratnagar,Nepal,"522174, 527091, 524391",,527081,goyal@ccsl.com.np,,2009-11-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
23305,"Laxmi Plastics",,Kupondole,"650, Ktm",Lalitpur,Nepal,"5523559, 5535473",,5526837,npgroup@mos.com.np,,2009-11-07,"Plastic Products","27.666667,85.316667",27.666667,85.316667
23306,"Laxmi Plastics Udhyog",,Nepalgunj,,Nepalgunj,Nepal,520296,,,,,2009-11-07,"Plastic Products","28.05,81.616667",28.05,81.616667
23307,"Lumbini Plastic Fitting Pvt. Ltd.",,Factory,,Bhairahawa,Nepal,540657,,,,,2009-11-07,"Plastic Products","27.5,83.45",27.5,83.45
23308,"Lumbini Plastic Udyog",,"Ward 6",,Bhairahawa,Nepal,540788,,,,,2009-11-07,"Plastic Products","27.5,83.45",27.5,83.45
23309,"Lumbini Thread & Plastic Store",,Lakeside,,Pokhara,Nepal,536273,,,,,2009-11-07,"Plastic Products","28.26689192466,83.968505859375",28.26689192466,83.968505859375
23310,"M M Plastic Udhyog Pvt. Ltd.",,"Malaya Road",,Biratnagar,Nepal,"527186, 530295, 528125",,,mmp@ntc.net.np,,2009-11-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
23312,"Mahalaxmi Plastics Industries (P) Ltd.",,"Main Road",,Biratnagar,Nepal,"525202, 526084",,531284,,,2009-11-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
23313,"Maharani Plastic Udyog",,"Shankar Nagar",,Bhairahawa,Nepal,540812,,,,,2009-11-07,"Plastic Products","27.5,83.45",27.5,83.45
23315,"Malika Plastic Udyog",,Butwal,,Bhairahawa,Nepal,540172,,,,,2009-11-07,"Plastic Products","27.5,83.45",27.5,83.45
23317,"Maruti Plastic Industries",,"Main Road",,Biratnagar,Nepal,"528760, 523093",,,manojban@hotmail.com,,2009-11-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
23319,"MM Plastic Udyog (P) Ltd.",,"Malaya Road",,Biratnagar,Nepal,"471186, 471295",9852020730,,suyesh@mmgrp.org,http://www.mmgrp.org,2009-11-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
23321,"Narayani Plastic Udyog (P) Ltd.",,Kalaiya,,Bara,Nepal,053-550245,,,,,2009-11-07,"Plastic Products","27.1341114,85.0649071",27.1341114,85.0649071
23322,"Narayani Plastic Udyog (P) Ltd.",,Bagbazar,"1978, Ktm",Kathmandu,Nepal,"00977-1-4226407, 4224460, 4221447",,00977-1-4246558,,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23323,"National Plastic Industries",,Biratnagar,,Biratnagar,Nepal,523082,,525180,pkay@ccsl.com.np,,2009-11-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
23324,"National Plastic Industry (P.) Ltd.",,Balaju,"1653, Ktm",Kathmandu,Nepal,"00977-1-4350133, 4350239",,00977-1-4360690,kamanaplastic@mcmail.com.np,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23325,"National Poly Plastic Industries (P) Ltd.",,Kalimati,"2350, Ktm",Kathmandu,Nepal,"00977-1-4270655, 4270126",,,,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23327,"Nepal Plastic (P) Ltd.",,Kupondole,"650, Ktm",Kathmandu,Nepal,"00977-1-5523559, 5535473",,00977-1-5526837,npgroup@mos.com.np,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23328,"Nepal Plastic (P) Ltd.",,"Industrial Estate","59, Dharan",Dharan,Nepal,"520434, 523343",,520490,,,2009-11-07,"Plastic Products","26.816667,87.266667",26.816667,87.266667
23329,"Nepal Plastic Moulds (P) Ltd.",,Khanar,,Dharan,Nepal,"540414, 526011",,,,,2009-11-07,"Plastic Products","26.816667,87.266667",26.816667,87.266667
23330,"Nepal Polythene & Plastic Industries",,Tripureshwor,"1015, Ktm",Kathmandu,Nepal,"00977-1-4261501, 4261749",,00977-1-4261828,,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23331,"Nepal Polythene & Plastic Industries",,"Bhanu Chowk",,Janakpur,Nepal,520802,,,,,2009-11-07,"Plastic Products","26.718284,85.906456",26.718284,85.906456
23332,"Nepal Polythene & Plastic Industries",,"Naya Bazar",,Pokhara,Nepal,521118,,,,,2009-11-07,"Plastic Products","28.26689192466,83.968505859375",28.26689192466,83.968505859375
23334,"Nepal Polythene Plastic",,Devnandanpur,,Bhairahawa,Nepal,520795,,,,,2009-11-07,"Plastic Products","27.5,83.45",27.5,83.45
23338,"Panchakanya Plastic & Iron Industries",,"Thute Pipal",,Bhairahawa,Nepal,520368,,,,,2009-11-07,"Plastic Products","27.5,83.45",27.5,83.45
23343,"Pawan Plastic Products",,Hatkhola,,Biratnagar,Nepal,521457,,,,,2009-11-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
23344,"Phewa Plastic Industry",,Tersapatti,,Pokhara,Nepal,521301,,,,,2009-11-07,"Plastic Products","28.26689192466,83.968505859375",28.26689192466,83.968505859375
23345,"Pioneer Plastics Industries Pvt. Ltd.",,Swayambhu,"5009, Ktm",Kathmandu,Nepal,"00977-1-4277505, 4277505",,00977-1-4279877,pioneer@info.com.np,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23346,"Plastic Industries (P) Ltd.",,Balaju,"2110, Ktm",Kathmandu,Nepal,"00977-1-4350704, 4221018",,,,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23347,"Plastic Oil Products",,Bahuari,,Birgunj,Nepal,521774,,,,,2009-11-07,"Plastic Products","27.010428,84.877352",27.010428,84.877352
23348,"Pokhara Shrestha Plastic Industries (P) Ltd.",,"Prithvi Chowk",,Pokhara,Nepal,"525885, 520585",,,,,2009-11-07,"Plastic Products","28.26689192466,83.968505859375",28.26689192466,83.968505859375
23351,"Pradee Plastic Industries",,Birgunj,,Birgunj,Nepal,522783,,,,,2009-11-07,"Plastic Products","27.010428,84.877352",27.010428,84.877352
23352,"Praju Plastic Industries (P) Ltd.",,Tersapatti,,Pokhara,Nepal,520148,,,,,2009-11-07,"Plastic Products","28.26689192466,83.968505859375",28.26689192466,83.968505859375
23353,"Prakash Plastic Udhyog",,Biratnagar,,Biratnagar,Nepal,522082,,528743,,,2009-11-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
23354,"Prashanna Plastic Udhyog",,Balaju,,Kathmandu,Nepal,"00977-1-4358123, 4362281",,,,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23355,"Praveen Plastic Packaging Industries",,Katahari,,Biratnagar,Nepal,523606,,,,,2009-11-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
23356,"Prayash Plastic",,Butwal,,Bhairahawa,Nepal,544130,,,,,2009-11-07,"Plastic Products","27.5,83.45",27.5,83.45
23357,"Puneet Plastic Industries",,"Main Road","120, Birganj",Birgunj,Nepal,"521742, 526642",,526527,ghiraiya@wlink.com.np,,2009-11-07,"Plastic Products","27.010428,84.877352",27.010428,84.877352
23358,"Purwanchal Plastics Industries",,Biratnagar,,Biratnagar,Nepal,527804,,,,,2009-11-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
23359,"Rabin Plastic",,"Malaya Road",,Biratnagar,Nepal,"522174, 527091",,527081,goyal@ccsl.com.np,,2009-11-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
23362,"Raju Plastic Center",,Biratnagar,,Biratnagar,Nepal,"524794, 525425",,,,,2009-11-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
23363,"Reliable Plastic Industries",,Balaju,,Kathmandu,Nepal,00977-1-4350910,,,,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23364,"S. S. Plastic Distributors",,"Mangal Bazar",,Kathmandu,Nepal,00977-1-5526398,,,,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23365,"Sa Plastics",,"Ind. Estate",,Dharan,Nepal,520824,,,,,2009-11-07,"Plastic Products","26.816667,87.266667",26.816667,87.266667
23366,"Sabita Plastic Udyog / Ashoka Plastic Udyog",,"New Road","617, Ktm",Kathmandu,Nepal,"00977-1-4223812, 4222677",,00977-1-4223812,gti@wlink.com.np,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23367,"Sambriddhi Plastic Industries (P) Ltd.",,"Bhaktapur Ind. Estate",,Kathmandu,Nepal,"00977-1-6611020, 6611060",,,,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23368,"Sambriddhi Plastic Industries (P) Ltd.",,Khichapokhari,"5120, Ktm",Kathmandu,Nepal,"00977-1-4243242, 4223810",,00977-1-4241581,unishiva@infoclub.com.np,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23369,"Sangam Plastic Udyog",,Balaju,,Kathmandu,Nepal,00977-1-4382100,,,,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23371,"Sarswati Plastic",,"Main Road",,Biratnagar,Nepal,"522779, 524487",,,sarswati@cworld.com.np,,2009-11-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
23372,"Shanghai Plastic Industries (P) Ltd.",,"New Road","1850, Ktm",Kathmandu,Nepal,"00977-1-4221236, 4222136",,00977-1-4221003,shanghai7@mos.com.np,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23373,"Shanghai Plastic Industries (P) Ltd.",,"Patan Industrial  Estate","1850, Ktm",Lalitpur,Nepal,"5522911, 5536096, 5531101",,5527072,,,2009-11-07,"Plastic Products","27.666667,85.316667",27.666667,85.316667
23376,"Shivam Plastic Industries",,Rani,,Biratnagar,Nepal,540387,,,ggroup@brt.wlink.com.np,,2009-11-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
23378,"Shivashakti Polythene Bag & Plastic Industries",,"Mills Area",,Biratnagar,Nepal,522389,,,,,2009-11-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
23380,"Shree Guheswori Plastic Industries",,Khumaltar,,Kathmandu,Nepal,"00977-1-5525572, 2110097",,,,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23382,"Shree Laxmi Plastic Ltd.",,"Tarun Chowk",,Biratnagar,Nepal,530179,,,,,2009-11-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
23384,"Shree Polythene & Plastic Udyog (P) Ltd.",,"Balaju (Fac.)","1653, Ktm",Kathmandu,Nepal,"00977-1-4350133, 4350239",00977-9851062195,00977-1-4360690,kamanaplastic@mcmail.com.np,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23385,"Shubam Plastic Center",,"Main Road",,Biratnagar,Nepal,521890,,,,,2009-11-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
23387,"Sigma Plastic Industries (P) Ltd.",,Pokhariya,,Biratnagar,Nepal,523490,,,,,2009-11-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
23388,"Somesh Plastic Industries",,Shankarpur,,Biratnagar,Nepal,530689,,,,,2009-11-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
23389,"Somi Plastic Factory Fitting Industries",,Jorpati,,Kathmandu,Nepal,"00977-1-4468066, 4466590",,,,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23390,"Super Quality Plastic Industries (P) Ltd.",,"Patan Industrial State",,Lalitpur,Nepal,5527012,9851067876,5527912,,,2009-11-07,"Plastic Products","27.666667,85.316667",27.666667,85.316667
23392,"Suprim Plastic Company (P) Ltd.",,"Naya Bazar",,Pokhara,Nepal,"528922, 520681, 520671",,,,,2009-11-07,"Plastic Products","28.26689192466,83.968505859375",28.26689192466,83.968505859375
23393,"Surendra Plastic Udyog",,Padsari,,Bhairahawa,Nepal,520382,,,,,2009-11-07,"Plastic Products","27.5,83.45",27.5,83.45
23394,"The Rising Rahul Plastic Suppliers",,Balaju,,Kathmandu,Nepal,00977-1-4354954,,,,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23395,"Timsina Plastic Suppliers",,Kalimati,,Kathmandu,Nepal,00977-1-4274412,,,,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23396,"Tirupati Plastic Products Pvt. Ltd.",,Biratnagar,,Biratnagar,Nepal,"521457, 531457, 531558",,,,,2009-11-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
23397,"U. K. Plastic Industries / Anisha Plastic Udhyog",,Gahwa,,Birgunj,Nepal,522266,,527005,,,2009-11-07,"Plastic Products","27.010428,84.877352",27.010428,84.877352
23398,"U.K. Plastic Industries/Anisha Plastic Udhyog",,"Jahada Road",,Biratnagar,Nepal,"523273, 530623",,,,,2009-11-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
23399,"U.K. Plastic Industries/Anisha Plastic Udhyog",,Gahwa,,Birgunj,Nepal,522266,,527005,,,2009-11-07,"Plastic Products","27.010428,84.877352",27.010428,84.877352
23400,"Udayashree Plastic Udyog (P) Ltd.",,Banasthali,,Kathmandu,Nepal,"00977-1-4272064, 4273168",,00977-1-4272064,,,2009-11-07,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
23404,"Yeti Plastic Industries Pvt. Ltd.",,"Nasikasthan-1, Kavre",,Banepa,Nepal,"011-662272, 661050",9851116889,,yetiplastic@yahoo.com,,2009-11-07,"Plastic Products","27.633333,85.516667",27.633333,85.516667
23405,"Lingsha's Kesha",,Nepalgunj,,Nepalgunj,Nepal,524534,,,,,2009-11-07,"Plastic Wood","28.05,81.616667",28.05,81.616667
24097,"Shalini Plastics (P) Ltd.",,Satungal,,Kathmandu,Nepal,00977-1-4312210,,,,,2009-11-07,"Printers- Plastic","27.701691866146,85.320596694946",27.701691866146,85.320596694946
24163,"Paper Station",,"New Road",,Kathmandu,Nepal,"00977-1-4266565, 4429041",,,,,2009-11-07,"Printing Machines, Materials & Suppliers","27.701691866146,85.320596694946",27.701691866146,85.320596694946
24391,"CardTec - Nepal",,Kalimati,"194, Ktm",Kathmandu,Nepal,"00977-1-4274494, 4272242",,00977-1-4271110,himanshulashkery@hotmail.com,,2009-11-07,"PVC Card","27.701691866146,85.320596694946",27.701691866146,85.320596694946
24393,"I. T. Graphica Private Limited",,Putalisadak,,Kathmandu,Nepal,00977-1-4434179,,,itg@infoclub.com.np,,2009-11-07,"PVC Card","27.701691866146,85.320596694946",27.701691866146,85.320596694946
24394,"Orion Enterprises",,Lagan,,Kathmandu,Nepal,"00977-1-4215778, 4254076",,00977-1-4215778,orionent@gmail.com,,2009-11-07,"PVC Card","27.701691866146,85.320596694946",27.701691866146,85.320596694946
24395,"Sarala Devi Enterprises",,Putalisadak,,Kathmandu,Nepal,"00977-1-4430732, 9841257971",00977-9841603784,,kkisor2002@yahoo.com,http://www.pvccardnepal.com,2009-11-07,"PVC Card","27.701691866146,85.320596694946",27.701691866146,85.320596694946
24398,"Bhattachan Wrapping Products P. Ltd.",,Balaju,"11338, Ktm",Kathmandu,Nepal,"00977-1-4351327, 4415568",,00977-1-4359030,wrapping@wlink.com.np,,2009-11-07,"PVC Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
24399,"Gaida Plastic Industries",,Anamnagar,"9944, Ktm",Kathmandu,Nepal,00977-1-4228978,,,nepalgaida@hotmail.com,,2009-11-07,"PVC Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
24400,"Nuplast Industries (P) Ltd.",,Simara,,Bara,Nepal,053-520979,,,,,2009-11-07,"PVC Products","27.1341114,85.0649071",27.1341114,85.0649071
25744,"Himalaya Rubber & Plastic Udyog",,"Industrial Estate",,Bhairahawa,Nepal,540845,,,,,2009-11-07,"Rubber & Rubber Products","27.5,83.45",27.5,83.45
29584,"Apollo Paper & Allied Industries",,Naikap,,Kathmandu,Nepal,00977-1-4312014,,,,,2009-11-07,Stationery,"27.701691866146,85.320596694946",27.701691866146,85.320596694946
29612,"Bishal Paper Industries",,Balaju,,Kathmandu,Nepal,00977-1-4350867,,,,,2009-11-07,Stationery,"27.701691866146,85.320596694946",27.701691866146,85.320596694946
29646,"Global Masalanda Udyog & Paper Suppliers",,Nayabazar,,Pokhara,Nepal,"534678, 539303",,,,,2009-11-07,Stationery,"28.26689192466,83.968505859375",28.26689192466,83.968505859375
29647,"Global Masland Udhyog & Paper Suppliers",,Nayabazar,,Pokhara,Nepal,"534678, 539303",,,,,2009-11-07,Stationery,"28.26689192466,83.968505859375",28.26689192466,83.968505859375
29658,"Himal Stationery & Paper Products Ltd.",,Birgunj,"86, Birgunj",Birgunj,Nepal,"521313, 525513, 523413",,525913,,,2009-11-07,Stationery,"27.010428,84.877352",27.010428,84.877352
29699,"Mangal Paper Mart",,"Kanti Raj Path",,Hetauda,Nepal,520469,,,,,2009-11-07,Stationery,"27.416667,85.033333",27.416667,85.033333
30453,"New Sagar Plastic Concern",,Ason,,Kathmandu,Nepal,"00977-1-4250551, 4281402",00977-9751044665,00977-1-4243680,newsagar74@yahoo.com,http://www.sagarplastic.com.np,2009-11-07,"Tent & Tarpaulin","27.701691866146,85.320596694946",27.701691866146,85.320596694946
30625,"Wild Fibers","PAPER of nettle hemp lokta rice grass all mixed, shopping bags TEXTILE 500 textiles of very high quality, nettle and hemp CARPET the 1st to manufacture large scale nettle carpet 1995 READYMADE GARMENTS LADIES GENTS CHILDREN ACCESSORIES Manufacturer Exporter deluxe showroom boutique in Thamel",Thamel,"5741, Ktm",Kathmandu,Nepal,"00977-1-4218410, 4439772",00977-9851010298,00977-1-4439772,wildfibers@hotmail.com,http://www.wildfibers.com,2009-11-07,Textiles,"27.701691866146,85.320596694946",27.701691866146,85.320596694946
32511,"Plastic Met Chem Traders",,"Main Road",,Biratnagar,Nepal,"021-521992, 527476",,,pmct_np2@yahoo.com,http://www.pmct.com,2009-11-07,"Industrial Instruments / Generators & Parts, Sales & Repair / Heavy Equipment / UPS & Inverters / Transformers","26.4542,87.2797",26.4542,87.2797
35874,"Tirupati Bag Industries",,Lagankhel,"819, Km",Kathmandu,Nepal,00977-1-5527019,,00977-1-5531889,kabidas@wlink.com.np,,2010-02-11,"Bags & Wrappers","27.701691866146,85.320596694946",27.701691866146,85.320596694946
35881,"Shiva Shakti Packing Pvt. Ltd.",,Teku,"2441, Ktm",Kathmandu,Nepal,00977-1-4100041,,00977-1-4100051,ssgu@gadia.com.np,,2010-02-11,"Packaging Industries","27.701691866146,85.320596694946",27.701691866146,85.320596694946
35967,"Concept International",,Tripureshwor,,Kathmandu,Nepal,00977-1-9841330131,00977-9849144976,,,,2010-02-18,"Bags & Wrappers","27.701691866146,85.320596694946",27.701691866146,85.320596694946
36723,"Handmade Handicraft","Handmade Handicraft, specilise in statue, thangka, silver jewellery, bone jewellery, Rice paper product and other handmade goods, selling handicraft goods made in nepal is our family business and we have been in your service since 1976 A.The main objective of our business is to provite unique high quality product to our customer in a resonable and competative price, we belive that main profit for our business in not the turn over we generates but the number of customer we satisfies with our high quality service and customer care.",Thahity,,Kathmandu,Nepal,00977-1-012464660,00977-9841062320,,info@handmadeexpo.com,http://www.handmadeexpo.com,2010-05-14,"Handicrafts- Metal Statues","27.701691866146,85.320596694946",27.701691866146,85.320596694946
36727,"Crystal Techno & Computer Solutions Pvt. Ltd.","ADSL2+ Router, Wifi Router, PCI ADSL Modem, Dell Laptops, A4 Size Papers, Website Designing & Hosting, Web Application, Software Development & Sales",Jorpati,,Kathmandu,NEPAL,00977-1-4913387,"00977-9841381773, 9840051713",,crystalctcs@aol.com,,2010-05-15,"Computer- Accessories & Dealers","27.7,85.333333",27.7,85.333333
36740,"Raja Paper Crafts","Manufacturer and wholesaler of Paper Crafts",Thamel,,Kathmandu,Nepal,00977-1-4250828,00977-9841203713,,rajapaper@enet.com.np,http://www.rajapaper.com,2010-05-18,"Paper Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
36742,"Eco Poly Pack Industries","Non Woven Shopping Bags, Utility Bags, Suit Covers etc.",Putalisadak,"3704, Ktm",Kathmandu,Nepal,00977-1-4168035,00977-9851020624,00977-1-4168035,ecopolypack@gmail.com,http://www.silkyribbon.com,2010-05-19,"Bags & Wrappers","27.701691866146,85.320596694946",27.701691866146,85.320596694946
37058,"Birat Copy Udhyog","Manufacturer and suppliers of school/colleges note book, exercise books,exam paper, diary, calender etc.",Chabahil,,Kathmandu,Nepal,00977-1-4484565,00977-9841239119,,sharmak.dinesh@yahoo.com,,2010-07-06,"Paper Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
37063,J.A.Traders,"Perfect Binding, Paper Folding machine, Plate maker, Lamination ,Stitching, Paper Cutting machine, Book Sewing, Wire-o Locking, Paper Punching, Die Punching machine, Plate Punch for registration ,Vacuum pumps And All offset Rollers[re-coating and New],Heidelberg and Dominant machines spares parts, Bopp Film & Gum",Yangal,,Kathmandu,Nepal,00977-1-4249706,00977-9841350428,,j.a.traders@live.com,http://www.jatraders.com,2010-07-10,"PVC Films","27.701691866146,85.320596694946",27.701691866146,85.320596694946
37064,"J.A.General Order Suppliers","Perfect Binding, Paper Folding machine, Plate maker, Lamination, Stitching, Paper Cutting machine, Book Sewing, Wire-o Locking, Paper Punching, Die Punching machine, Plate Punch for registration ,Vacuum pumps And All offset Rollers[re-coating and New],Heidelberg and Dominant machines spares parts, Bopp Film & Gum",Yangal,,Kathmandu,Nepal,00977-1-4249706,00977-9841350428,,j.a.suppliers@live.com,,2010-07-10,"Printers- Offset","27.701691866146,85.320596694946",27.701691866146,85.320596694946
37277,"Purwanchal Plastic Industry",,"Main Road",,Biratnagar,Nepal,021-521890,952022712,,dharmu712@gmail.com,,2010-08-07,"Plastic Products","26.4542,87.2797",26.4542,87.2797
37580,"Hilltake Plastic and Pipes Industry",,Balaju,,Kathmandu,Nepal,"00977-1-4388691, 4388679",,00977-1-4388340,,,2010-08-30,"Plastic Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
37968,"Shreeram Packaging Pvt. Ltd.",,"Alakhiya Road",,Birgunj,Nepal,"533252, 528053",,,,,2010-10-04,"Packaging Industries","27.010428,84.877352",27.010428,84.877352
37969,"Shreeram Packaging Pvt. Ltd.",,Simara,,Birgunj,Nepal,"053-520067, 520367",,,,,2010-10-04,"Packaging Industries","27.010428,84.877352",27.010428,84.877352
37971,"Sonex Paper Product Pvt. Ltd.",,Dhobighat,,Kathmandu,Nepal,00977-1-2110004,00977-9851044303,,noyesh@gmail.com,,2010-10-04,"Paper Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
38043,"MS Press Support","Remember us for: Graphic Designing, HQ Digital Printing, Offset Print, Screen Print and all kinds of paper printing works.100 pcs Business Card with Photo within 30 minute Rs. 360.00 100 pcs. 4""x9"" size Greeting card / Invitation Card Rs. 1,800.00 1000 pcs A4 color Brochure Rs. 9,000.00Remember us for: Graphic Designing, HQ Digital Printing, Offset Print, Screen Print and all kinds of paper printing works.","New Road",,Kathmandu,Nepal,00977-1-4238085,00977-9851085325,00977-1-4223359,sunil@printshopnepal.com,,2010-11-18,"Printers- Offset","27.701691866146,85.320596694946",27.701691866146,85.320596694946
38069,"3P Overseas Nepal","WE ARE AUTHORISED DEALER OF VIDEOJET TECHNOLOGIES INC. USA WE DEAL  BATCH PRINTING ( ON LINE PRINTERS ) IN THE COUNTRY OF NEPAL","Bisco Building",,Birgunj,Nepal,051-524386,"9845036786, 9725132283",,3poverseas@gmail.com,http://www.3poverseas.com,2010-11-30,"Machinery & Tools / Barcode / Packaging Industries","27.010428,84.877352",27.010428,84.877352
38169,"Prime Graphic Pvt. Ltd.","PRIME GRAPHIC has established its name in Nepal for state-of-the-art and on-time services. It deals with all kinds of printing such as Fabric, Metal, Wood, Paper etc. We are also specialized in T-shirts & Cap printing/designT-shirt PrintMug PrintCap PrintBag PrintP.V.C. ID Card PrintOffset PrintColor PrintFlex Print","New Road Kathmandu","26233, Ktm",Kathmandu,Nepal,00977-1-4242369,00977-9851098551,00977-1-4242369,graphicprime@gmail.com,http://primegraphic.com.np,2011-01-05,"Printers- Silk Screen","27.701691866146,85.320596694946",27.701691866146,85.320596694946
38211,"Janakpur Times","the online news paper from janakpur dham and 1st time in janakpur",Janakpur-1,,Janakpur,Nepal,9804896699,9814846423,,mannusah@yahoo.com,http://www.janakpurtimes.webs.com,2011-01-16,"Newspapers, Magazine & Periodicals","26.718284,85.906456",26.718284,85.906456
38660,"Imart Nepal-online store for Nepali Handicrafts","Imart Nepal an online Nepalese Handicrafts store offers metal crafts,silver crafts,golden crafts,alloy crafts,bronze crafts,stone crafts,mud crafts,paper crafts,arts and paintings of Nepal,thangka paintings,pauva paintings,mithila arts.Imart Nepal is a voluntary,non profit organization working for the resettlement of violence affected people and orphan children.",Balkhu,,Kathmandu,Nepal,00977-1-4331647,,,info@imartnepal.com,http://www.imartnepal.com,2011-04-11,Handicrafts,"27.701691866146,85.320596694946",27.701691866146,85.320596694946
38825,"Eco Polypack Industries","ECO FRIENDLY SHOPPING / PROMOTIONAL NON WOVEN BAGS IN DIFF. SIZES / COLOURS / GSM ARE READY WITH US ..",Putalisadak,"3704, Ktm",Kathmandu,Nepal,00977-1-4168035,00977-9851020624,00977-1-4412425,ecopolypack@gmail.com,http://www.ecopolypackind.com,2011-04-28,"Bags & Wrappers","27.701691866146,85.320596694946",27.701691866146,85.320596694946
39062,"Nepal Independent Trekking Guide","Hello, my name is Narayan pandey  and I offer first rate guiding services for trekking and trekking peak climbing throughout Nepal.  I live in Kathmandu and have been in guiding services for over 10 years.  I can organize your compete trip, from securing all necessary papers and permits, to hiring porters and support personnell.  For your small or large trek or peak climbing adventure please contact me.",Thamel,"19632, Ktm",Kathmandu,Nepal,00977-1-4222723,00977-9841739141,,cnp.kd2@gmail.com,http://www.himalayanyetitrekking.com,2011-05-26,"Trekking Agencies","27.701691866146,85.320596694946",27.701691866146,85.320596694946
39180,"DP Export Traders",,Kath,"8975 EPC 593",Kathmandu,Nepal,"00977-1-4108253, 4422760, 4421936",00977-9851026697,,info@dpcopier.com,http://www.dpcopier.com,2011-06-13,"Paper Products","27.701691866146,85.320596694946",27.701691866146,85.320596694946
39320,"Harati Maa Bag House",,Khichapokhari,,Kathmandu,Nepal,00977-1-4220345,,00977-1-4275785,,,2011-06-23,"Bags & Wrappers","27.701691866146,85.320596694946",27.701691866146,85.320596694946
39321,"DP Enterprises",,"New Road",,Kathmandu,Nepal,00977-1-4219982,00977-9841310127,,,,2011-06-23,"Bags & Wrappers","27.701691866146,85.320596694946",27.701691866146,85.320596694946
39323,"A.S. Store",,Khichapokhari,,Kathmandu,Nepal,00977-1-4225082,00977-9841250175,,,,2011-06-23,"Bags & Wrappers","27.701691866146,85.320596694946",27.701691866146,85.320596694946
