name,formatted_address,vicinity,formatted_phone_number,international_phone_number,location-lat-lng,permanently_closed,rating,types,url,website,place_id
"New SunFlower Nursery","Shankhamul, 44600, Nepal",,01-4781669,"+977 1-4781669","27.681141,85.332521",,,"home_goods_store / store / establishment",https://plus.google.com/117719629110171788713/about?hl=en-US,http://www.facebook.com/newsunflowernursery,ChIJf2kzaMAZ6zkRtob66gkM_Oo
Krimo,"Sano Gaucharan, Kathmandu 44600, Nepal",Kathmandu,,,"27.715374,85.33227",,,"home_goods_store / store / establishment",https://plus.google.com/107221825926460297168/about?hl=en-US,,ChIJQXqNDw0Z6zkRmzBfX54Tt1c
"Gul Mohar Four Season's Nursery","Jawalakhel, Lalitpur 44600, Nepal",Lalitpur,01-5521589,"+977 1-5521589","27.677334,85.311611",,,"home_goods_store / store / establishment",https://plus.google.com/103340688048360022676/about?hl=en-US,,ChIJ7yG18jQY6zkRHwBeYnGSUUk
"Lila's House","Naya Naikap 44600, Nepal","Naya Naikap",,,"27.69338,85.266424",,,"home_goods_store / store / establishment",https://plus.google.com/107607494258492705752/about?hl=en-US,,ChIJW6P4l4Qi6zkRNZhbnn9b9Yc
"Sparsh Architects & Planners P. Ltd.","Kupondole-10, Lalitpur 44600, Nepal","Kupondole-10, Lalitpur",0985-1165253,"+977 985-1165253","27.684069,85.318493",,,"home_goods_store / store / establishment",https://plus.google.com/111204659747411788645/about?hl=en-US,,ChIJqZXz2bUZ6zkRrYNnDbOcnBk
"Green Nursery","Kupondole, Lalitpur 44600, Nepal",Lalitpur,,,"27.685711,85.309688",,,"home_goods_store / store / establishment",https://plus.google.com/117978199278643691187/about?hl=en-US,,ChIJo9-wwEsY6zkRYl2_ytagcSw
"Budhathoki Nursery","Dakchhinkali Road Kirtipur-14, Tekushi, Kirtipur 44600, Nepal","Dakchhinkali Road Kirtipur-14, Tekushi, Kirtipur",,,"27.678784,85.297868",,,"home_goods_store / store / establishment",https://plus.google.com/103923726991374093253/about?hl=en-US,,ChIJd_71Lj8Y6zkRaNQzeBVuQZs
"Beautiful Butterfly","Nepal Scout Bldg, Lazimpat Road, Kathmandu 44600, Nepal","Nepal Scout Bldg, Lazimpat Road, Kathmandu",0984-1332760,"+977 984-1332760","27.717694,85.316514",,,"clothing_store / home_goods_store / store / establishment",https://plus.google.com/112283896945781778967/about?hl=en-US,,ChIJY8hT1xwZ6zkRYtp2juL_niM
"SAMJHANA NURSERY","Sitapaila 44600, Nepal",Sitapaila,01-4034947,"+977 1-4034947","27.70741,85.278411",,,"home_goods_store / store / establishment",https://plus.google.com/103010360269344830940/about?hl=en-US,http://www.samjhananursery.blogspot.com/,ChIJ07J23IYY6zkRWejKxt4LNis
"Aradhya Enterprises","टे बहाल मार्ग, 44600, Nepal","टे बहाल मार्ग",,,"27.702207,85.312326",,,"home_goods_store / store / establishment",https://plus.google.com/113390059789911923910/about?hl=en-US,,ChIJL5YA4FQY6zkRTf9q0Wa7V4I
"UNB Gents Fashion Wear","Shop No. 024, काठमाण्डौ मल, कान्ति पथ, 44600, Nepal","काठमाण्डौ मल, कान्ति पथ",0981-9438557,"+977 981-9438557","27.701569,85.312957",,,"home_goods_store / store / establishment",https://plus.google.com/111306340125016312019/about?hl=en-US,,ChIJu3um2lQY6zkROv_SnYtErGs
"AARABH STORE","ठुलो खरिबोट, 44600, Nepal","ठुलो खरिबोट",0981-3878672,"+977 981-3878672","27.689882,85.342597",,,"home_goods_store / store / establishment",https://plus.google.com/113774818786028327791/about?hl=en-US,,ChIJNYm0mZEZ6zkRBv8B8y1hX8M
"CHADS FLAG HOUSE","Layaku Marg, 44600, Nepal","Layaku Marg",01-4240604,"+977 1-4240604","27.703676,85.307802",,,"home_goods_store / store / establishment",https://plus.google.com/106893587886325267072/about?hl=en-US,,ChIJQ7yCElYY6zkRof6kXxIXMB0
SAMIR,"Ena Baha Marg, 44600, Nepal","Ena Baha Marg",01-4228598,"+977 1-4228598","27.708617,85.312975",,,"home_goods_store / store / establishment",https://plus.google.com/100588166187232094784/about?hl=en-US,,ChIJUSDWMf4Y6zkRPP5ToiWXxQM
"Siva Shakti Impex","Chittadhar Marg, 44600, Nepal","Chittadhar Marg",,,"27.708378,85.308977",,,"home_goods_store / store / establishment",https://plus.google.com/115157869587477150849/about?hl=en-US,,ChIJv0zF0P4Y6zkRM_7_AYDCmkE
"याङ्ग पसल","टंकेश्वर मार्ग, 44600, Nepal","टंकेश्वर मार्ग",,,"27.701096,85.30193",,,"home_goods_store / store / establishment",https://plus.google.com/116311224427988325666/about?hl=en-US,,ChIJxwcauFkY6zkRH_5gIFVFeyA
"Dilip Enterprises","भेडासिङ्ग मार्ग, 44600, Nepal","भेडासिङ्ग मार्ग",01-4228802,"+977 1-4228802","27.707216,85.309887",,,"furniture_store / general_contractor / home_goods_store / store / establishment",https://plus.google.com/115142399648458435692/about?hl=en-US,,ChIJqaycF_8Y6zkRFf6W9vjIevQ
"New R.P. Enterprises","Ason Galli, 44600, Nepal","Ason Galli",01-4269856,"+977 1-4269856","27.707128,85.312441",,,"home_goods_store / store / establishment",https://plus.google.com/116656033633905802913/about?hl=en-US,,ChIJh7IPx_8Y6zkR4v3ft6alyoY
Mirror,"Central Complex, बौद्धनाथ सडक, 44600, नेपाल","Central Complex, बौद्धनाथ सडक",,,"27.718189,85.349138",,,"home_goods_store / store / establishment",https://plus.google.com/105712714848098243137/about?hl=en-US,,ChIJjxWfsmQZ6zkR3f2g3C3E7is
"उज्वल फेसन प्वाइन्ट","रत्न मार्ग, 44600, Nepal","रत्न मार्ग",0980-8201559,"+977 980-8201559","27.679776,85.349105",,,"home_goods_store / store / establishment",https://plus.google.com/104243354857173017164/about?hl=en-US,,ChIJKXi4nPMZ6zkRMf094y5AOqU
"LE PETIT PRINCE","Near Yin Yang Restaurant, J.P. Road, 44600, Nepal","Near Yin Yang Restaurant, J.P. Road",01-4435656,"+977 1-4435656","27.714668,85.310134",,,"home_goods_store / store / establishment",https://plus.google.com/108612119933270680328/about?hl=en-US,,ChIJue0U7vwY6zkRL_0xGOF4FfE
"जायसवाल वर्कशप","Durga Marg, 44600, Nepal","Durga Marg",0981-3269383,"+977 981-3269383","27.686586,85.330611",,,"home_goods_store / store / establishment",https://plus.google.com/108950553863667697796/about?hl=en-US,,ChIJ7YIG674Z6zkRF_1YklLRrvY
"न्यु डिलाइट इलेक्‍टर्‍ीकल मार्केटिङ्ग","नयाँ बानेश्वर सडक, 44600, Nepal","नयाँ बानेश्वर सडक",01-4491235,"+977 1-4491235","27.690067,85.335561",,,"home_goods_store / store / establishment",https://plus.google.com/106050362462390593968/about?hl=en-US,,ChIJGy17P5YZ6zkRAP04kiVraoU
"PRIME GLOBAL PVT LTD","गणेशमान सिंह पथ-3 315/17, 44600, Nepal","गणेशमान सिंह पथ-3 315/17",01-4258375,"+977 1-4258375","27.694502,85.311057",,,"home_goods_store / store / establishment",https://plus.google.com/113658219385175329528/about?hl=en-US,,ChIJqfgBilIY6zkRxvxuOgNI2aU
"Dangol Furniture","Gyan Cheber, विश्वविद्यालय पथ, 44614, Nepal","Gyan Cheber, विश्वविद्यालय पथ",01-4279630,"+977 1-4279630","27.697687,85.299317",,,"home_goods_store / store / establishment",https://plus.google.com/116098963542597219031/about?hl=en-US,,ChIJUxU-6lsY6zkRnfx-v7Lc5d0
"पाथीभरा स्टोर","बौद्ध सडक, 44600, Nepal","बौद्ध सडक",0981-3248804,"+977 981-3248804","27.720956,85.379589",,,"home_goods_store / store / establishment",https://plus.google.com/103070299529754617945/about?hl=en-US,,ChIJ22J0lrkb6zkRc_zAd4i7ZvY
"Subedi Business Center","Surya Bikram Marg, 44600, Nepal","Surya Bikram Marg",0985-1009732,"+977 985-1009732","27.691278,85.340508",,,"home_goods_store / store / establishment",https://plus.google.com/114557235707729896472/about?hl=en-US,,ChIJ9UMgIZEZ6zkRbfwTct5JTzA
"BINISHA INTERIORS","Trade Tower, थापाथली रोड, 44600, Nepal","Trade Tower, थापाथली रोड",01-5111120,"+977 1-5111120","27.691958,85.319458",,,"home_goods_store / store / establishment",https://plus.google.com/109207756218213376496/about?hl=en-US,,ChIJQX1zkrEZ6zkRlPoAAP_QJgk
"अर्जुन तन्ना पसल","Shop No 21, सिद्धिदास मार्ग, 44600, Nepal","सिद्धिदास मार्ग",0981-3202266,"+977 981-3202266","27.705331,85.308288",,,"home_goods_store / store / establishment",https://plus.google.com/116528959920828674185/about?hl=en-US,,ChIJa1Cdq_gY6zkRh_psIo-HD4s
"Mattress & Carpet House","Muni Bhairab Marg, 44600, Nepal","Muni Bhairab Marg",01-4466222,"+977 1-4466222","27.685837,85.345373",,,"home_goods_store / store / establishment",https://plus.google.com/104456947928761403904/about?hl=en-US,,ChIJxR5pnY0Z6zkRT_oM3hJS7As
"बिरेन्‍द्र्‍ पसल","स्वयम्भू परिक्रमा मार्ग, 44600, नेपाल","स्वयम्भू परिक्रमा मार्ग",,,"27.713406,85.292447",,,"shoe_store / home_goods_store / store / establishment",https://plus.google.com/106345086580428619110/about?hl=en-US,,ChIJDxpTKI0Y6zkR4vkbljhc2nc
"MUSKAN INTERIOR PVT. LTD.","पर्‍याग मार्ग, 44600, Nepal","पर्‍याग मार्ग",0985-1036507,"+977 985-1036507","27.687815,85.341425",,,"furniture_store / general_contractor / home_goods_store / store / establishment",https://plus.google.com/111807793037401388094/about?hl=en-US,,ChIJO-X7z5MZ6zkRvvkOYjkHe8Y
"Bhagyalaxmi Enterprises","सर्वेश्‍वर मार्ग, 44600, नेपाल","सर्वेश्‍वर मार्ग",01-4993119,"+977 1-4993119","27.684348,85.35637",,,"home_goods_store / store / establishment",https://plus.google.com/102418567914057991510/about?hl=en-US,,ChIJYe9wPiAa6zkRsvlwvxdvgLI
"THE TRUE FIT","Shop no. 31 E, Ground Floor, Bishal Bazar, नयाँ सडक, 44600, Nepal","Bishal Bazar, नयाँ सडक",0985-1139966,"+977 985-1139966","27.704396,85.309501",,,"home_goods_store / store / establishment",https://plus.google.com/110798797282146521150/about?hl=en-US,,ChIJcbQU8lUY6zkRmfnpHqZ3J3M
"Sunrise Furnishing","सातदोबाटो चाेक, 44700, Nepal","सातदोबाटो चाेक",01-5541410,"+977 1-5541410","27.659745,85.323987",,,"home_goods_store / store / establishment",https://plus.google.com/110474931309352455022/about?hl=en-US,,ChIJy77zHdgZ6zkRkPnS9UaBJTg
"Asia Himalayan Equipment","Amrit Marg, 44600, Nepal","Amrit Marg",01-4258479,"+977 1-4258479","27.712932,85.312157",,,"home_goods_store / store / establishment",https://plus.google.com/100944535228324719695/about?hl=en-US,,ChIJ46BLvP0Y6zkROfjoweDe3go
"श्री केदार इलेक्ट्र्‍िकल्स एण्ड सप्लायर्स","भोटेबहाल मार्ग, 44600, Nepal","भोटेबहाल मार्ग",01-4232799,"+977 1-4232799","27.699216,85.309976",,,"home_goods_store / store / establishment",https://plus.google.com/115373105933453791480/about?hl=en-US,,ChIJ14J1ilMY6zkRKPghk--AwCk
"Asta Trade Center","Swayambhu Marga, 44600, Nepal","Swayambhu Marga",,,"27.713005,85.304163",,,"home_goods_store / store / establishment",https://plus.google.com/104471598928009104257/about?hl=en-US,,ChIJCROVZfoY6zkRE_jtnGZ_Ogw
"नुरी स्टोर","Raki Bazar, चन्द्रमान सिंह मार्ग, 44600, Nepal","Raki Bazar, चन्द्रमान सिंह मार्ग",0984-1329571,"+977 984-1329571","27.706466,85.309768",,,"home_goods_store / store / establishment",https://plus.google.com/105993856107699735862/about?hl=en-US,,ChIJPzqkav8Y6zkR7fdlefntuds
"Smart Concept","टंकेश्वर मार्ग, 44614, Nepal","टंकेश्वर मार्ग",01-4287040,"+977 1-4287040","27.699045,85.30068",,,"home_goods_store / store / establishment",https://plus.google.com/101982624820013473465/about?hl=en-US,http://www.smartconcept.com.np,ChIJuxeGf1kY6zkRyfcDWbDL_Hw
"Hansa Tama Pital Bhada Pasal","केल टोल - २७, सिद्धिदास मार्ग, 44600, नेपाल","केल टोल - २७, सिद्धिदास मार्ग",01-4223431,"+977 1-4223431","27.70638,85.310265",,,"home_goods_store / store / establishment",https://plus.google.com/116745483183337678353/about?hl=en-US,,ChIJO0ZIof8Y6zkRY_cKs94fRnA
"Shree Upama Traders","सिद्धिदास मार्ग 301/45, 44600, Nepal","सिद्धिदास मार्ग 301/45",01-4228228,"+977 1-4228228","27.707134,85.311807",,,"home_goods_store / store / establishment",https://plus.google.com/117094162646468286245/about?hl=en-US,,ChIJGdoCu_8Y6zkRX_fFVQKF8PI
"Laxmi Electric","चक्रपथ, 44600, Nepal",चक्रपथ,0984-1350862,"+977 984-1350862","27.72089,85.28882",,,"home_goods_store / store / establishment",https://plus.google.com/113913756063389080544/about?hl=en-US,,ChIJeSZr7JMY6zkRRffx79-1Zeg
"रत्‍न ग्यास सर्भिस सेन्टर","Tikabhairab Sadak, 44700, Nepal","Tikabhairab Sadak",01-5151262,"+977 1-5151262","27.656597,85.322072",,,"home_goods_store / store / establishment",https://plus.google.com/118184469787648509990/about?hl=en-US,,ChIJA4k6EH0X6zkRPfeFBoiBu8U
"एस. एस. के सप्‍लायर्स","नयाँ बानेश्‍वर, श्री नगर मार्ग, 44600, Nepal","नयाँ बानेश्‍वर, श्री नगर मार्ग",0985-1144112,"+977 985-1144112","27.683314,85.333869",,,"home_goods_store / store / establishment",https://plus.google.com/106071097605425813532/about?hl=en-US,,ChIJfbbu5L8Z6zkROPeR6WHLux0
"Maa Shakti Gift & Kitchen","Ganeshman Singh Road, 44614, Nepal","Ganeshman Singh Road",0984-1204823,"+977 984-1204823","27.698222,85.298326",,,"home_goods_store / store / establishment",https://plus.google.com/114268223700972427709/about?hl=en-US,,ChIJBxK7-VsY6zkR-PYEXI2qGX0
"पेन्टर तथा भाँडा पसल","Sahyoginagar marga, 44600, Nepal","Sahyoginagar marga",0981-8797591,"+977 981-8797591","27.681125,85.340286",,,"home_goods_store / store / establishment",https://plus.google.com/107916745477095084616/about?hl=en-US,,ChIJo3FKluwZ6zkRd_WuHmZKPM8
"NAVEED ARTS & CRAFTS","Next to Yin Yang Restaurant, चाक्सीवारी मार्ग, 44600, Nepal","Next to Yin Yang Restaurant, चाक्सीवारी मार्ग",01-4700503,"+977 1-4700503","27.71452,85.310262",,,"home_goods_store / store / establishment",https://plus.google.com/106597241657762121716/about?hl=en-US,,ChIJlTI38PwY6zkRXvX88RP6LGQ
"S. Cube Tranding","टंकेश्वर मार्ग, 44600, Nepal","टंकेश्वर मार्ग",01-4287313,"+977 1-4287313","27.699281,85.301034",,,"home_goods_store / store / establishment",https://plus.google.com/115069447951535118894/about?hl=en-US,,ChIJTwuqhlkY6zkRXfWVF1VV2cA
"Attraction a House of Furnishing & Furniture","कुमारिपार्टि, 44700, Nepal",कुमारिपार्टि,01-5538050,"+977 1-5538050","27.670099,85.321111",,,"furniture_store / general_contractor / home_goods_store / store / establishment",https://plus.google.com/117208312009002926885/about?hl=en-US,,ChIJ4Rk61NEZ6zkRT_Xrl0meyBk
"EG Institute of Cutting & Tailoring Techinque","Araniko Highway, 44800, Nepal","Araniko Highway",01-6634200,"+977 1-6634200","27.672706,85.385601",,,"home_goods_store / store / establishment",https://plus.google.com/104243893932355409697/about?hl=en-US,,ChIJGwMv_G8a6zkR7vTXJa-Nxng
"SANDHYA HOME TEXTILE","नयाँ सडक, 44600, Nepal","नयाँ सडक",,,"27.703685,85.309608",,,"clothing_store / home_goods_store / store / establishment",https://plus.google.com/104546221349193743033/about?hl=en-US,,ChIJ-8mM6lUY6zkRz_Qhi4-Svos
"डाइमण्‍ड लाईट सेन्टर","ताहा गल्ली, 44600, Nepal","ताहा गल्ली",01-4221620,"+977 1-4221620","27.699582,85.309997",,,"home_goods_store / store / establishment",https://plus.google.com/117149907812196903592/about?hl=en-US,,ChIJwWIKdFQY6zkRmfQjpMWMnpM
"बानेश्वर भाँडा पसल","कुमुद देवकोटा मार्ग, 44600, Nepal","कुमुद देवकोटा मार्ग",,,"27.690613,85.344423",,,"home_goods_store / store / establishment",https://plus.google.com/105080292977178200028/about?hl=en-US,,ChIJuToX2ZEZ6zkRhfT8pT1Mf9I
"Chadni Kitchen","Masa Galli, 44600, Nepal","Masa Galli",,,"27.706611,85.3123",,,"home_goods_store / store / establishment",https://plus.google.com/115057916549368797756/about?hl=en-US,,ChIJuStWlf8Y6zkRO_R_Y-MlUa8
"Vaidya Concern","Maitidevi, 44600, Nepal",,01-4421723,"+977 1-4421723","27.702898,85.3354",,,"home_goods_store / store / establishment",https://plus.google.com/103697645082124311102/about?hl=en-US,,ChIJrVKidZ8Z6zkRGfQ5VKRU8cY
"आगमन स्टोर","Dharma Path, 44600, Nepal","Dharma Path",,,"27.702778,85.308801",,,"home_goods_store / store / establishment",https://plus.google.com/117996564717050233296/about?hl=en-US,,ChIJ8wux0FUY6zkRD_QXhAepJtg
"NAVA JOTI BIJULI TRADERS","बाकिफल, धलायचा लँ, 44600, Nepal","बाकिफल, धलायचा लँ",01-5529742,"+977 1-5529742","27.677029,85.321892",,,"home_goods_store / store / establishment",https://plus.google.com/104591618726466612127/about?hl=en-US,,ChIJcyKN2sgZ6zkR_fNh66o95uI
"Bajra Paints","लुन्खुसी मार्ग, 44600, Nepal","लुन्खुसी मार्ग",0984-1282360,"+977 984-1282360","27.667167,85.328248",,,"home_goods_store / store / establishment",https://plus.google.com/106139861032261528829/about?hl=en-US,,ChIJITK_m9sZ6zkRMfPU2t0Al5Y
"BABA ELECTRONICS SERVICE","गणेशमान सिंह पथ सडक, 44614, Nepal","गणेशमान सिंह पथ सडक",01-4281172,"+977 1-4281172","27.693873,85.28359",,,"home_goods_store / store / establishment",https://plus.google.com/107558233531198328127/about?hl=en-US,,ChIJZz6xQGUY6zkRFfPbQYbSRv0
"थापा इन्टेरियर हाउस","Sitapaila Marg, 44600, Nepal","Sitapaila Marg",0984-1150772,"+977 984-1150772","27.707482,85.280768",,,"home_goods_store / store / establishment",https://plus.google.com/113270671729600290932/about?hl=en-US,,ChIJo21DToYY6zkRAfOXiD9pA0o
"लाहला स्टोर","Chandra Vinayak Marg, 44602, Nepal","Chandra Vinayak Marg",0980-8074158,"+977 980-8074158","27.716617,85.344916",,,"home_goods_store / store / establishment",https://plus.google.com/116914194387573529672/about?hl=en-US,,ChIJJ9yPoXoZ6zkR-vJDhje5ofU
"रामहरि स्टोर","Dhaugal Road, 44700, Nepal","Dhaugal Road",0984-9047973,"+977 984-9047973","27.674245,85.323355",,,"home_goods_store / store / establishment",https://plus.google.com/104755935498358610854/about?hl=en-US,,ChIJLfZ3Zc8Z6zkR8_LmWpS2f3E
"Nepal's First Pawn Shop","बासुकी मार्ग, 00977, Nepal","बासुकी मार्ग",0984-9181518,"+977 984-9181518","27.698964,85.339282",,,"book_store / furniture_store / general_contractor / home_goods_store / store / establishment",https://plus.google.com/113962254016751036727/about?hl=en-US,,ChIJzWb7XpkZ6zkRmvJ9kvVZVEo
"Sweet Dream","127, China Town Building, China Town Road, 44600, नेपाल","China Town Building, China Town Road",0980-3041592,"+977 980-3041592","27.698465,85.311445",,,"home_goods_store / store / establishment",https://plus.google.com/112347937244967887896/about?hl=en-US,,ChIJ7eiVcFMY6zkRmfL58jn_aO0
"Nepa Creative Trading Suppliers","Near Bishnumati Bridge, Teku Marg, 44600, Nepal","Near Bishnumati Bridge, Teku Marg",01-4245984,"+977 1-4245984","27.697884,85.30257",,,"home_goods_store / store / establishment",https://plus.google.com/103093575996031830646/about?hl=en-US,,ChIJHzT0EVoY6zkRkPJmBGK5R_o
"P.K. Kitchen Corner","Ikha Pokhari Marg, 44600, Nepal","Ikha Pokhari Marg",,,"27.710018,85.307269",,,"home_goods_store / store / establishment",https://plus.google.com/113143783231255076717/about?hl=en-US,,ChIJCVTCQvkY6zkRh_JWkxXsf44
"Balkumari Bhada Bhandar","सिद्धिदास मार्ग, 44600, Nepal","सिद्धिदास मार्ग",01-4230440,"+977 1-4230440","27.707157,85.311726",,,"home_goods_store / store / establishment",https://plus.google.com/103034894982263167354/about?hl=en-US,,ChIJrdzZuv8Y6zkRcfJmD2hK_EM
"Divine Decors","Osho Bhawan, कमलादी सडक, 44605, Nepal","Osho Bhawan, कमलादी सडक",01-4215688,"+977 1-4215688","27.707858,85.317526",,,"home_goods_store / store / establishment",https://plus.google.com/104803679306504598854/about?hl=en-US,,ChIJ25b73QAZ6zkRiPD9tkJ17o8
"Welcome Flooring & Furnishing","Devkota Sadak, 44600, Nepal","Devkota Sadak",01-4460469,"+977 1-4460469","27.693673,85.337082",,,"home_goods_store / store / establishment",https://plus.google.com/116171475728949841774/about?hl=en-US,,ChIJx4CweZcZ6zkRSvCysYJGlN0
"श्री पशुपति ट्र्‍ेडिङ्ग कन्सर्न","RB Complex, पतांगनी मार्ग, 44600, नेपाल","RB Complex, पतांगनी मार्ग",,,"27.701331,85.309778",,,"home_goods_store / store / establishment",https://plus.google.com/104234882221858362829/about?hl=en-US,,ChIJvUbyR1QY6zkRE_BnLOcHD9g
"तेज फिर्निसिङ्ग सेन्टर","Boudhanath Sadak, 44600, Nepal","Boudhanath Sadak",0984-9945521,"+977 984-9945521","27.719916,85.369971",,,"home_goods_store / store / establishment",https://plus.google.com/114543707735711158895/about?hl=en-US,,ChIJ26J95sUb6zkRAPB0EFxKfc8
Rangoli,"Thirbam Sadak, 44600, Nepal","Thirbam Sadak",,,"27.718289,85.330669",,,"home_goods_store / store / establishment",https://plus.google.com/103025948897470873098/about?hl=en-US,,ChIJpZXqbRIZ6zkRru92SCLmWxk
"Ghumto Fashion Point Ladies & Jents","डिल्लीबजार सडक, 44605, Nepal","डिल्लीबजार सडक",0981-8141580,"+977 981-8141580","27.705349,85.323507",,,"home_goods_store / store / establishment",https://plus.google.com/109864185255683741778/about?hl=en-US,,ChIJVd5SAqgZ6zkRkO-PY4Ro1d0
"Akarshan Creations","Kupondol, Kathmandu 44600, Nepal","Kupondol, Kathmandu",01-5545055,"+977 1-5545055","27.684984,85.31852",,,"furniture_store / general_contractor / home_goods_store / store / establishment",https://plus.google.com/114792370450433275743/about?hl=en-US,,ChIJmQUnLLQZ6zkRau_wMehnG1I
"Color Place","Tikabhairab Sadak, 44700, Nepal","Tikabhairab Sadak",01-5540120,"+977 1-5540120","27.656845,85.321828",,,"home_goods_store / store / establishment",https://plus.google.com/117884582613429044217/about?hl=en-US,,ChIJkS0vDH0X6zkRVe91WIcr3p8
"Thapaliya Fancy Store","RB Complex, 44600, Nepal","RB Complex",01-4263288,"+977 1-4263288","27.701266,85.309271",,,"clothing_store / home_goods_store / store / establishment",https://plus.google.com/111197207927606521046/about?hl=en-US,,ChIJmwRZOlQY6zkR0e4ZiZI6r_U
"लक्ष्मी टेलर्स तथा कपडा पसल","रिङ्ग रोड, 44621, Nepal","रिङ्ग रोड",01-4477951,"+977 1-4477951","27.710608,85.34416",,,"home_goods_store / store / establishment",https://plus.google.com/118264163082227486545/about?hl=en-US,,ChIJNy9-Z3cZ6zkRoO7u8JcSy6s
"Gloss Fashion","RB Complex, पतांगनी मार्ग, 44600, नेपाल","RB Complex, पतांगनी मार्ग",01-4256488,"+977 1-4256488","27.701213,85.309775",,,"home_goods_store / store / establishment",https://plus.google.com/100915554475036056288/about?hl=en-US,,ChIJsVV4R1QY6zkRC-7Qaez0w2w
"S. Sahara Trade Service Pvt. Ltd.","248/41, Gyanodaya Marg, Bafal Marg, Kathmandu 44600, Nepal","248/41, Gyanodaya Marg, Bafal Marg, Kathmandu",01-2234567,"+977 1-2234567","27.700222,85.287072",,,"home_goods_store / store / establishment",https://plus.google.com/104904558934582548800/about?hl=en-US,http://www.tech1online.weebly.com/,ChIJTSNFw2MY6zkRBe7KRlqvXtI
"Sai Furniture Shop","Swayambhu Marg, 44600, Nepal","Swayambhu Marg",0985-1157040,"+977 985-1157040","27.713298,85.303646",,,"furniture_store / general_contractor / home_goods_store / store / establishment",https://plus.google.com/100693572606212686268/about?hl=en-US,,ChIJsWYPfPoY6zkR8u0tYXo8yQo
"Cosmopolitan Trading Concern Pvt. Ltd.","New Plaza Marg, 44600, नेपाल","New Plaza Marg",01-4423379,"+977 1-4423379","27.700989,85.323729",,,"home_goods_store / store / establishment",https://plus.google.com/117482553802697269892/about?hl=en-US,,ChIJVcyjoagZ6zkR0e0VB5r_hXo
"लक्ष्मी किचेन स्टोर एण्ड गिफ्ट शप","Araniko Highway, 44800, Nepal","Araniko Highway",01-6635553,"+977 1-6635553","27.673214,85.379884",,,"home_goods_store / store / establishment",https://plus.google.com/103789680956014056421/about?hl=en-US,,ChIJzQiK7m0a6zkRiu0Fg1UGx8g
"Radhe Radhe Electricals","Pepal Bot, गणबहा मार्ग, 44600, नेपाल","Pepal Bot, गणबहा मार्ग",01-4252982,"+977 1-4252982","27.699866,85.309712",,,"home_goods_store / store / establishment",https://plus.google.com/118252994328244053469/about?hl=en-US,,ChIJV-ZIDVQY6zkRW-06S2DEVeM
"प्रकृति नर्सरी","Devkota Sadak, 44600, Nepal","Devkota Sadak",,,"27.696862,85.338765",,,"home_goods_store / store / establishment",https://plus.google.com/106126127133856735017/about?hl=en-US,,ChIJy6Bbm5kZ6zkRU-0TbI_fb0A
"Ganapati Trade Concern","भोटेबहाल मार्ग, 44600, Nepal","भोटेबहाल मार्ग",01-4255499,"+977 1-4255499","27.698527,85.30983",,,"home_goods_store / store / establishment",https://plus.google.com/100968745008577563335/about?hl=en-US,,ChIJmeBnjVMY6zkRTu38bh06K84
"New Gajendra Traders","Bhansar Marg, 44600, Nepal","Bhansar Marg",0984-3755015,"+977 984-3755015","27.695259,85.303606",,,"home_goods_store / store / establishment",https://plus.google.com/111715466979344561841/about?hl=en-US,,ChIJL0m1cFAY6zkROu2PZDgbJe0
"Shree Sai Decor","Boudhanath Sadak, 44600, Nepal","Boudhanath Sadak",01-4917095,"+977 1-4917095","27.720595,85.365939",,,"home_goods_store / store / establishment",https://plus.google.com/113100478689448400224/about?hl=en-US,,ChIJeQieMMUb6zkRL-3C_mjxGbQ
"ऋृषिकेश पर्‍.श.","Ganeshman Singh Path, 44614, Nepal","Ganeshman Singh Path",01-4287029,"+977 1-4287029","27.698204,85.298151",,,"home_goods_store / store / establishment",https://plus.google.com/112540527401436004774/about?hl=en-US,,ChIJ-wJu-FsY6zkRDe1aqrAB5P0
"सेकेण्ड हैण्ड फर्निचर","बनस्थली-१५, Siddhicharan Marg, 44600, नेपाल","बनस्थली-१५, Siddhicharan Marg",0985-1074693,"+977 985-1074693","27.720339,85.295038",,,"furniture_store / general_contractor / home_goods_store / store / establishment",https://plus.google.com/115654255732016708335/about?hl=en-US,,ChIJaa4y8uwY6zkRAe3QYwqleD8
"The G.S. Trade","Araniko Highway, 44600, Nepal","Araniko Highway",01-4993091,"+977 1-4993091","27.676974,85.35268",,,"home_goods_store / store / establishment",https://plus.google.com/105318763630129481430/about?hl=en-US,,ChIJ9enJfvYZ6zkRtOzj2DnEKN8
"Lotus Fashion Collection","Sagarmatha Bazar, मन्दला मार्ग, 44600, Nepal","Sagarmatha Bazar, मन्दला मार्ग",01-4410841,"+977 1-4410841","27.714765,85.311",,,"clothing_store / home_goods_store / store / establishment",https://plus.google.com/107730669704356472882/about?hl=en-US,,ChIJIyQNHf0Y6zkRe-vhXooJKsk
"नरेस स्टोर","Patan Dhoka-Madan Smarak Road, 44700, Nepal","Patan Dhoka-Madan Smarak Road",0984-1743907,"+977 984-1743907","27.675211,85.319395",,,"home_goods_store / store / establishment",https://plus.google.com/101233161530649284865/about?hl=en-US,,ChIJwQXYpM4Z6zkRdeu7uwAPNmc
