name,formatted_address,vicinity,formatted_phone_number,international_phone_number,location-lat-lng,location-lat,location-lng,permanently_closed,rating,types,url,website,place_id
"Ambition Trading","50, B R B Bose Road, Canning Street, B R B Bose Road, Kolkata, West Bengal 700001, India","50, B R B Bose Road, Canning Street, B R B Bose Road, Kolkata","033 2235 6540","+91 33 2235 6540","22.540672,88.334596",22.540672,88.334596,,,"store / establishment",https://plus.google.com/118207272614893328697/about?hl=en-US,,ChIJz4AvF2h3AjoR_1dsUovd8q8
"Ganga Ram Shaw Scaffolding","65/12, Ashu Bose Lane, Tikiapara, Howrah, West Bengal 711101, India","65/12, Ashu Bose Lane, Tikiapara, Howrah","033 2676 8070","+91 33 2676 8070","22.59428,88.331119",22.59428,88.331119,,,"store / establishment",https://plus.google.com/108105822616355326530/about?hl=en-US,,ChIJT3QABDx3AjoRarKXQ5wuTew
"Asha Stimex Limited","6, Bijoy Basu Road, Bhawanipur, Bhawanipur, Kolkata, West Bengal 700025, India","6, Bijoy Basu Road, Bhawanipur, Bhawanipur, Kolkata","033 2454 8873","+91 33 2454 8873","22.53358,88.339675",22.53358,88.339675,,,"store / establishment",https://plus.google.com/110757458639179002953/about?hl=en-US,http://www.ashastimex.co.in/,ChIJgafttUZ3AjoRE-eE37q-xCU
"Silicon Safepack Private Limited","SH 1, Alipore, Kolkata, West Bengal 700023, India","SH 1, Alipore, Kolkata","033 2281 5546","+91 33 2281 5546","22.540672,88.334596",22.540672,88.334596,,,"store / establishment",https://plus.google.com/108121025746708195401/about?hl=en-US,,ChIJZROr8xd3AjoR6tVrrcMKMrs
"Agarwal Tent House","Malviya Marg, Mangura, Hazaribagh, Jharkhand 825301, India","Malviya Marg, Mangura, Hazaribagh",,,"23.995313,85.350006",23.995313,85.350006,,,establishment,https://plus.google.com/102870749966267233674/about?hl=en-US,,ChIJWcUuoaae9DkR1n1JX6zjKPo
"Odisha Saree Store","Bhaliabolkateni, Odisha 759015, India",Bhaliabolkateni,"077353 97477","+91 77353 97477","20.618493,85.529548",20.618493,85.529548,,,"park / clothing_store / store / establishment",https://plus.google.com/110977463578369579891/about?hl=en-US,http://www.odishasareestore.com/,ChIJkVekiP8fGToRMYNdum2z57o
"Maa Ambay Vincom Pvt. Ltd.","Sevoke Road, Siliguri, West Bengal 734001, India","Sevoke Road, Siliguri","090463 72205","+91 90463 72205","26.741085,88.434716",26.741085,88.434716,,,establishment,https://plus.google.com/111196234961100155658/about?hl=en-US,http://www.mavpl.com/,ChIJtVki9v1A5DkR9Qo_fD4xn0o
"Chanda Traders","Zilla Parishad Road, Bhatia Para, Dakshin Dhupjhora, West Bengal 735206, India","Zilla Parishad Road, Bhatia Para, Dakshin Dhupjhora","090937 21001","+91 90937 21001","26.820286,88.815043",26.820286,88.815043,,,"travel_agency / grocery_or_supermarket / food / store / establishment",https://plus.google.com/101624522670639733931/about?hl=en-US,http://chandatraders.webs.in/,ChIJbSCPOhf14zkRW6cJ4N604dA
"Gorumara tent at Murty","Murti, West Bengal 735206, India",Murti,,,"26.840155,88.827338",26.840155,88.827338,,,"lodging / establishment",https://plus.google.com/105658242730146485677/about?hl=en-US,,ChIJ073TQ1X04zkR3iLUm7_DLGU
"L&T Office","Jalpaiguri, West Bengal 735101, India",Jalpaiguri,,,"26.523206,88.714168",26.523206,88.714168,,,establishment,https://plus.google.com/106214676236114543575/about?hl=en-US,http://www.lntecc.com/,ChIJs7rqDll55DkRQukmV9-E5eg
"GKB Opticals","COSMOS -The Siliguri Megamall,Shop No 18,Upper Ground Floor,2nd Mile,, Sevoke Road, Siliguri, West Bengal 734001, India","COSMOS -The Siliguri Megamall,Shop No 18,Upper Ground Floor,2nd Mile,, Sevoke Road, Siliguri","090020 34860","+91 90020 34860","26.738805,88.434341",26.738805,88.434341,,,"store / health / establishment",https://plus.google.com/115119540875656298094/about?hl=en-US,http://www.gkboptical.com/,ChIJRxYKSQJB5DkRrPHDuPdnQl4
DHL,"Near Check Post, Sevoke Road, Ward 42, Salugara, Siliguri, West Bengal 734004, India","Near Check Post, Sevoke Road, Ward 42, Salugara, Siliguri","0353 646 9373","+91 353 646 9373","26.747701,88.438817",26.747701,88.438817,,,establishment,https://plus.google.com/103290907305765051957/about?hl=en-US,http://www.dhl.co.in/,ChIJscG22vhA5DkRwC4atgQnDL8
Digiprintz,"Tashi Delek Complex, 3rd Floor, S.D.B. Giri Road, Opp. David Gas Agency, Kalimpong, West Bengal 734301, India","Tashi Delek Complex, 3rd Floor, S.D.B. Giri Road, Opp. David Gas Agency, Kalimpong","098323 91524","+91 98323 91524","27.071648,88.473086",27.071648,88.473086,,,establishment,https://plus.google.com/115175580396457967634/about?hl=en-US,http://digiprintzkpg.blogspot.in/,ChIJZwiOeQIi5DkRz1pFekDXuig
"Kedia Enterprises","Bara Gamaria, Adityapur, Adityapur, Jamshedpur, Bihar 831001, India","Bara Gamaria, Adityapur, Adityapur, Jamshedpur","0657 238 7322","+91 657 238 7322","25.216667,87.366667",25.216667,87.366667,,,establishment,https://plus.google.com/101593335859016119244/about?hl=en-US,,ChIJ_____8Pk9TkRxtQPuNgCbBc
"Danish Bangladesh Leprosy Mission","R570, Bangladesh",R570,,,"25.969571,88.846104",25.969571,88.846104,,,"hospital / establishment",https://plus.google.com/117870220527904687388/about?hl=en-US,http://leprosymissionbangladesh.blogspot.com/,ChIJoysvJOte4zkRyyzM-TQ9_6w
"Barapukuria Coal Mine","Parbatipur, Bangladesh",Parbatipur,01773-265863,"+880 1773-265863","25.547552,88.960676",25.547552,88.960676,,4.6,establishment,https://plus.google.com/112884029026116761636/about?hl=en-US,http://www.bcmcl.org.bd/,ChIJ1YcITZOx_DkRlAa-sCd8jxw
"T-ter Mor","Phulbari, Bangladesh",Phulbari,,,"25.495895,88.950393",25.495895,88.950393,,,"travel_agency / establishment",https://plus.google.com/113019181933790276223/about?hl=en-US,http://www.grayscalegraphics.com/,ChIJ2x2t0CKw_DkRDQ204rHzZzw
"Madilahat Bazar","Dinajpur, Bangladesh",,,,"25.425929,88.921376",25.425929,88.921376,,,establishment,https://plus.google.com/109377619403827285662/about?hl=en-US,http://www.grayscalegraphics.com/,ChIJlaqJbh-l_DkRJcvURdRnbgw
"Bangabandhu College","Dinajpur, Bangladesh",,,,"25.434477,88.910444",25.434477,88.910444,,,establishment,https://plus.google.com/113215222663489159563/about?hl=en-US,http://www.grayscalegraphics.com/,ChIJXQQ7gw-l_DkRL1hK1VEKrzU
"Grameen Bank","Dinajpur, Bangladesh",,,,"25.427385,88.918421",25.427385,88.918421,,,"bank / finance / establishment",https://plus.google.com/116277118085009345401/about?hl=en-US,http://www.grayscalegraphics.com/,ChIJCbHhth6l_DkRqUVEZtwpGUE
"Madilahat College","Dinajpur, Bangladesh",,,,"25.425636,88.913319",25.425636,88.913319,,,establishment,https://plus.google.com/112124468879395556883/about?hl=en-US,http://www.grayscalegraphics.com/,ChIJwyfI2hyl_DkRgMWwPBjsWYg
"Dayal Tent House","Mansaar Colony, Darbhanga, Bihar 846006, India","Mansaar Colony, Darbhanga","095077 85159","+91 95077 85159","26.170653,85.88484",26.170653,85.88484,,,establishment,https://plus.google.com/109475726864859284343/about?hl=en-US,,ChIJM9_B5tW57TkRV6gT6sayB1Q
"Rupesh Tent House","Kasipur, Samastipur, Bihar, India","Kasipur, Samastipur","094310 89764","+91 94310 89764","25.861522,85.775879",25.861522,85.775879,,,establishment,https://plus.google.com/115620838926284713236/about?hl=en-US,,ChIJ2cAMDJiQ7TkRdAQaF8U2jDE
"Ganesh Tent House","Silaut Road, Silaut Basdeo, Bihar 843119, India","Silaut Road, Silaut Basdeo","093086 30793","+91 93086 30793","26.042146,85.48573",26.042146,85.48573,,,establishment,https://plus.google.com/113634935007672725487/about?hl=en-US,,ChIJnWYWJzYM7TkR8aQQCZt_vc0
"Ganesh Tent House","National Highway 28, Kan Maniari, Bihar 843119, India","National Highway 28, Kan Maniari","094310 92056","+91 94310 92056","26.02019,85.480863",26.02019,85.480863,,,establishment,https://plus.google.com/102718589079225207159/about?hl=en-US,,ChIJjQ9mDlUM7TkRJwy6DLt5YCE
"Prince Tent House","Satanpur, Bihar 848132, India",Satanpur,"099557 46898","+91 99557 46898","25.758803,85.777722",25.758803,85.777722,,,establishment,https://plus.google.com/100213249134539429543/about?hl=en-US,,ChIJ8eTizJGP7TkRUD0jojjpOrU
"Vaishali Tent House","Dhankul - Patepur - Raghopur Narsanda Road, Dhankaul, Bihar 843110, India","Dhankul - Patepur - Raghopur Narsanda Road, Dhankaul",,,"25.84537,85.535551",25.84537,85.535551,,,establishment,https://plus.google.com/105107173991843548302/about?hl=en-US,,ChIJecCofcN27TkRAOn10LggQ7M
Sajaawat,"Amar Cinema Road, Musahri, Muzaffarpur, Bihar 842002, India","Amar Cinema Road, Musahri, Muzaffarpur",,,"26.118331,85.395725",26.118331,85.395725,,,establishment,https://plus.google.com/101936579450972701933/about?hl=en-US,,ChIJD5vAhfgQ7TkRo1vYRBAAaTg
"Naveen traders","Hasanpur - Sakhwaghat Road, Hasanpur, Bihar 848206, India","Hasanpur - Sakhwaghat Road, Hasanpur","095760 10052","+91 95760 10052","25.71841,86.185174",25.71841,86.185174,,,establishment,https://plus.google.com/114983753839774508596/about?hl=en-US,,ChIJ8TihSwX87TkROuyJE8oRNyo
"PrintWel Publication","Near Majar, Ashoka Hotel Market, Darbhanga Tower Chowk, Darbhanga, Bihar 846004, India","Near Majar, Ashoka Hotel Market, Darbhanga Tower Chowk, Darbhanga","099105 96606","+91 99105 96606","26.155021,85.892146",26.155021,85.892146,,,"store / establishment",https://plus.google.com/117393834587776490241/about?hl=en-US,http://printwel.blogspot.com/,ChIJVbESgjS47TkR0POMWk8Wj-o
"THE GATE ACADEMY, MUZAFFARPUR","Near Paperoffice Campus,Bhagvan Babu Cycle Shop, Muzaffarpur, Bihar 842001, India","Near Paperoffice Campus,Bhagvan Babu Cycle Shop, Muzaffarpur","078700 33811","+91 78700 33811","26.151723,85.41176",26.151723,85.41176,,,establishment,https://plus.google.com/102829777042837565905/about?hl=en-US,http://www.thegateacademy.com/,ChIJAQAAAHQQ7TkRMEl8qN6zfl4
"Institute of Banking Services","Uccess Zone , New Professor Colony, Dighi west, Lalbagh, Darbhanga, Bihar 846004, India","Uccess Zone , New Professor Colony, Dighi west, Lalbagh, Darbhanga","085215 89475","+91 85215 89475","26.15592,85.892733",26.15592,85.892733,,,establishment,https://plus.google.com/114798966744531999569/about?hl=en-US,http://www.topbankcoaching.com/,ChIJj_itojO47TkR8wMbhO1ft9E
"Mahendra Banking Institute","VIKRAM CHAMBERS TOP FLOOR MIRZAPUR ,MAIN ROAD NEAR MALECHH MARDANI TEMPLE,ABOVE ANDHARA BANK DARBHANGA,PIN NO--846004., Darbhanga, Bihar, India","VIKRAM CHAMBERS TOP FLOOR MIRZAPUR ,MAIN ROAD NEAR MALECHH MARDANI TEMPLE,ABOVE ANDHARA BANK DARBHANGA,PIN NO--846004., Darbhanga","092043 03818","+91 92043 03818","26.162603,85.899348",26.162603,85.899348,,,establishment,https://plus.google.com/110708393835451051054/about?hl=en-US,http://mahendras.org/home.aspx,ChIJO7QSjy-47TkRJ6krRxGUr0I
"Darbhanga Medical College","Laheriasaria, Darbhanga, Bihar 8460003, India","Laheriasaria, Darbhanga","06272 233 190","+91 6272 233 190","26.131728,85.899144",26.131728,85.899144,,4.2,establishment,https://plus.google.com/107341441036874399160/about?hl=en-US,http://darbhangamedicalcollege.in/,ChIJM-NRtVC47TkR2BAPzN69tBc
"Raaj Shri Sound","Raaj Shree Tent & Sound, Khanpur, Samastipur, India","Raaj Shree Tent & Sound, Khanpur, Samastipur",,,"25.860894,85.928796",25.860894,85.928796,,,establishment,https://plus.google.com/109898639213354021888/about?hl=en-US,,ChIJfTbJmzST7TkR0VnFDrEX2PM
"SOS Children's Village Bogra","Bogra City Bypass, Bogra 9999, Bangladesh","Bogra City Bypass, Bogra",0811-4058,"+880 811-4058","24.885489,89.355894",24.885489,89.355894,,,establishment,https://plus.google.com/113241668591568810835/about?hl=en-US,http://www.soschildrensvillages.org.uk/places/asia/bangladesh/bogra,ChIJN_E0qJ5V_DkRpHT7AFvitk4
"Kayempur High School","Kayempur Highschool , Khansama, 5230, Bangladesh","Kayempur Highschool , Khansama",01717-676441,"+880 1717-676441","25.84924,88.737946",25.84924,88.737946,,,"school / establishment",https://plus.google.com/105534037702662811968/about?hl=en-US,http://en.wikipedia.org/wiki/Kayempur_High_School,ChIJHdJTsiem5DkRMl1zKJ28_-A
"Hariom Fly (Ash) Bricks Private Limited","Patna,Tajpur tola,Maranchi, patna, Bihar 803301, India","Patna,Tajpur tola,Maranchi, patna","090061 25970","+91 90061 25970","25.353736,85.999102",25.353736,85.999102,,,establishment,https://plus.google.com/101978777221321965818/about?hl=en-US,http://www.hariomflybricks.in/,ChIJfwxOgcMT8jkR4bzc3UOJIQI
"S G C K Awasthi","3/43-44, Cloth Line, Sakchi Bazar, Sakchi Bazar, Jamshedpur, Bihar 831001, India","3/43-44, Cloth Line, Sakchi Bazar, Sakchi Bazar, Jamshedpur","0657 242 6277","+91 657 242 6277","25.813066,86.685029",25.813066,86.685029,,,"home_goods_store / store / establishment",https://plus.google.com/112043540086939256037/about?hl=en-US,,ChIJAQAAQMsk7jkRsLhp28VUXF8
"Hi Society Furnishing","Near Jhanda Chowk, Sakchi Bazar, Jsr, Sakchi Bazar, Jamshedpur, Bihar 831001, India","Near Jhanda Chowk, Sakchi Bazar, Jsr, Sakchi Bazar, Jamshedpur","0657 243 0340","+91 657 243 0340","25.813066,86.685029",25.813066,86.685029,,,establishment,https://plus.google.com/108750982528426236417/about?hl=en-US,,ChIJAQAAQMsk7jkRgJmLLYyr3E0
"Calcutta Tent House","PWD Colony, Purnea, Bihar 854302, India","PWD Colony, Purnea",,,"25.779793,87.47759",25.779793,87.47759,,,establishment,https://plus.google.com/116193017067445570122/about?hl=en-US,,ChIJD5PTVXT57zkRsDKw88U3RpQ
"M/S Sattar & Sons","Sajjad Colony, Purnea, Bihar 854302, India","Sajjad Colony, Purnea",,,"25.772968,87.483504",25.772968,87.483504,,,establishment,https://plus.google.com/100723832791176494419/about?hl=en-US,,ChIJl3vevQ357zkR25EoXt8o2zM
"Kolkata Tent Agency","n h 31 near, Ford Company Chowk, National Highway 107, Shivaji Colony, Purnea, Bihar 854302, India","n h 31 near, Ford Company Chowk, National Highway 107, Shivaji Colony, Purnea","06454 244 411","+91 6454 244 411","25.780338,87.478891",25.780338,87.478891,,,"store / establishment",https://plus.google.com/105053245501914660364/about?hl=en-US,,ChIJ7x6gH3X57zkRl1GFfHkYONQ
"Mahboob Tent House","State Highway 98, Bhag Barsoi, Bihar 855102, India","State Highway 98, Bhag Barsoi",,,"25.628855,87.927715",25.628855,87.927715,,,establishment,https://plus.google.com/116991888217242606122/about?hl=en-US,,ChIJVUPOPVzL-jkR81CXFpNbdHw
"Mahawar Tent House","Bengali Tola Road, Sahibganj, Jharkhand 816109, India","Bengali Tola Road, Sahibganj",,,"25.241923,87.631553",25.241923,87.631553,,,establishment,https://plus.google.com/102454804128612816269/about?hl=en-US,,ChIJlf74j7iY-jkRpMtBkSOSppI
"Hotel White House","Bengalitola, Near Railway Station, Sahibganj, Jharkhand 816109, India","Bengalitola, Near Railway Station, Sahibganj","097981 17311","+91 97981 17311","25.241619,87.63186",25.241619,87.63186,,3.9,"lodging / establishment",https://plus.google.com/117430333233627543358/about?hl=en-US,http://www.hotelwhitehouse.yolasite.com/,ChIJg9groMCY-jkRv_ruIL3X-xk
"HALDER CEMENT WORKS","Tulshitala, Raiganj, West Bengal 733134, India","Tulshitala, Raiganj","094345 12070","+91 94345 12070","25.625742,88.127918",25.625742,88.127918,,,"store / establishment",https://plus.google.com/103564448080415515592/about?hl=en-US,http://haldercement.tradeindia.com/,ChIJq6qqauDU-jkRguRDUhBZL3I
"JPS OFFSET PRIVATE LIMITED","C/o Sapan Kumar Barman, Behind Royal Enfield Showroom, Jal Jaliya, Malda, West Bengal 732101, India","C/o Sapan Kumar Barman, Behind Royal Enfield Showroom, Jal Jaliya, Malda","098113 17591","+91 98113 17591","25.010841,88.141097",25.010841,88.141097,,,"car_repair / establishment",https://plus.google.com/105040345173039259001/about?hl=en-US,http://jpsoffset.tradeindia.com/,ChIJV1-Ug8f9-jkRqNGqkrZoI6Y
"Saha Computer Education Centre","Dak Banglow Road, Pakua Hat, Malda, West Bengal 732138, India","Dak Banglow Road, Pakua Hat, Malda","096148 66889","+91 96148 66889","25.125356,88.369319",25.125356,88.369319,,,establishment,https://plus.google.com/102902902026025447609/about?hl=en-US,http://www.scec.co.nr/,ChIJN8TVe2IP-zkREoviXTjU8nU
playboy,"Singatala, Sukanta More, Malda, West Bengal 732101, India","Singatala, Sukanta More, Malda","096477 49274","+91 96477 49274","25.01084,88.141096",25.01084,88.141096,,,establishment,https://plus.google.com/100842478116475570676/about?hl=en-US,http://www.playboy.com/,ChIJSV6Ug8f9-jkRx9nbROE0l_8
"Druk Impex","Near Bank of Bhutan, Phelkhil Lam, Phuentsholing, Bhutan","Near Bank of Bhutan, Phelkhil Lam, Phuentsholing","5 253 423","+975 5 253 423","26.860275,89.384593",26.860275,89.384593,,,establishment,https://plus.google.com/109911388435483865564/about?hl=en-US,http://drukimpex.com/,ChIJLWf5VTnL4zkRo35OXOdmZjY
"Kendriya Vidyalaya Binnaguri","Binaguri Tea Garden D, West Bengal 735212, India","Binaguri Tea Garden D","03563 259 495","+91 3563 259 495","26.754712,89.071038",26.754712,89.071038,,3.3,"school / establishment",https://plus.google.com/109927544290877855922/about?hl=en-US,http://kv1binnaguri.org/innerpage.php?pagename=aboutus,ChIJG5BXJQyV4zkRWsKjDv-l-UQ
"Manipal Institute Of Computer Education (MICE)","Parangarpar, West Bengal 735211, India",Parangarpar,"03563 261 275","+91 3563 261 275","26.521941,89.201565",26.521941,89.201565,,,establishment,https://plus.google.com/111488326468108489000/about?hl=en-US,http://www.micegroup.net/,ChIJq9tRNS6k4zkRlQNmIPEYfKo
"Lohiya Construction","Opposite Power Grid,Kishanpur Road,, Supaul, Supaul, Bihar 852131, India","Opposite Power Grid,Kishanpur Road,, Supaul","094312 55029","+91 94312 55029","26.126674,86.608347",26.126674,86.608347,,,establishment,https://plus.google.com/106375454794517987876/about?hl=en-US,http://lohiyaconstruction.com/,ChIJVVVVzEVC7jkRdYf0MYVezX8
"Buddha Public School","Laxminagar ward-01 Matasyagandha sahsrsa Bihar Pin-852201, Matasyagandha north side, Gobargarha urf jarsain, Bihar 852201, India","Laxminagar ward-01 Matasyagandha sahsrsa Bihar Pin-852201, Matasyagandha north side, Gobargarha urf jarsain","094314 11123","+91 94314 11123","25.905884,86.588305",25.905884,86.588305,,,"school / establishment",https://plus.google.com/103217969947986629501/about?hl=en-US,http://www.bpssaharsa.org/,ChIJQT_Rdv097jkRwcSZuzHXgu0
"Sikkim Biodiversity Conservation and Forest Management Project","Ground Floor, Forest Secretariat, Deorali Road, Gangtok, Sikkim 737102, India","Ground Floor, Forest Secretariat, Deorali Road, Gangtok",,,"27.318442,88.606496",27.318442,88.606496,,,establishment,https://plus.google.com/115333694388643592126/about?hl=en-US,http://www.sbfpjica.org/,ChIJtW1eRgSl5jkRwS-i63FPtUQ
"Rural Management & Development Department","Secretariat Road, Vishal Gaon, Gangtok, Sikkim 737102, India","Secretariat Road, Vishal Gaon, Gangtok","03592 203 852","+91 3592 203 852","27.324147,88.614328",27.324147,88.614328,,,establishment,https://plus.google.com/100360453770328141485/about?hl=en-US,http://www.sikkimrmdd.gov.in/,ChIJL8qqSxOl5jkRmJywCGkrCgc
"Yak & Yeti Travels & Expeditions","Zero Point,NH-31-A, Gangtok, Sikkim 737101, India","Zero Point,NH-31-A, Gangtok","094341 17418","+91 94341 17418","27.328513,88.611777",27.328513,88.611777,,,"travel_agency / establishment",https://plus.google.com/117603929065691752145/about?hl=en-US,http://www.yaknyeti.com/,ChIJb28ZYT-l5jkRt5p3av1pWXg
"Forest Environment and Wildlife Management Department","Deorali, National Highway 31A, Gangtok, Sikkim 737102, India","Deorali, National Highway 31A, Gangtok","03592 281 261","+91 3592 281 261","27.318557,88.606188",27.318557,88.606188,,,establishment,https://plus.google.com/113632941566800441308/about?hl=en-US,http://www.sikkimforest.gov.in,ChIJm5P4wg-l5jkRZwco1P6xlyE
"Azam Construction","At+Po Bara Majlispur, Ps Goalpokhar, Islampur, West Bengal 733210, India","At+Po Bara Majlispur, Ps Goalpokhar, Islampur","085848 65756","+91 85848 65756","26.083203,88.142126",26.083203,88.142126,,,establishment,https://plus.google.com/112297345782904435393/about?hl=en-US,,ChIJCeaum04e5TkRc_MRSld84zs
"Nirala Tent House","Bhagwanpur Road, Bishunpur Bendi, Bihar 844114, India","Bhagwanpur Road, Bishunpur Bendi",,,"25.836888,85.335806",25.836888,85.335806,,,establishment,https://plus.google.com/111202982709457315969/about?hl=en-US,,ChIJnUT8ND1p7TkR0xge094FFok
"Dulhan Tent House","Amar Cinema Road, Musahri, Muzaffarpur, Bihar 842002, India","Amar Cinema Road, Musahri, Muzaffarpur",,,"26.11916,85.393153",26.11916,85.393153,,,establishment,https://plus.google.com/102702654776631177735/about?hl=en-US,,ChIJk9A9r_kQ7TkRnabgKaOsUPU
"Krishna Trading","Patna - Bakhtiyarpur Road, Bakhtiyarpur, Bihar 803212, India","Patna - Bakhtiyarpur Road, Bakhtiyarpur","093863 06622","+91 93863 06622","25.460623,85.531064",25.460623,85.531064,,,establishment,https://plus.google.com/112290404857046743956/about?hl=en-US,,ChIJkc7raI-G8jkRaWEGmHigj1A
"Sri Dhanganga Marble & Tiles","Jawahar Lal Nehru Marg, Pokhraira, Muzaffarpur, Bihar 842001, India","Jawahar Lal Nehru Marg, Pokhraira, Muzaffarpur","0621 226 7162","+91 621 226 7162","26.122161,85.388544",26.122161,85.388544,,,"home_goods_store / store / establishment",https://plus.google.com/101908240847593903420/about?hl=en-US,,ChIJRXz0h_AQ7TkRYh-TCKHDVN0
sandhyaenterprises,"maripur , Chitraguptapuri, near Circuit House, Muzaffarpur, Bihar 842001, India","maripur , Chitraguptapuri, near Circuit House, Muzaffarpur","099050 74197","+91 99050 74197","26.123432,85.367417",26.123432,85.367417,,,establishment,https://plus.google.com/111695195914981253753/about?hl=en-US,,ChIJs-iDBsUQ7TkRb1RZIGMT0bQ
"Mahendra Banking Institute","1FLOOR CLUB ROAD, MITHANPURA NEAR INDIAN OIL PETROL PUMP MUZAFFARPUR 842002, Local Road, Muzaffarpur, Bihar, India","1FLOOR CLUB ROAD, MITHANPURA NEAR INDIAN OIL PETROL PUMP MUZAFFARPUR 842002, Local Road, Muzaffarpur","092043 55614","+91 92043 55614","26.105042,85.385595",26.105042,85.385595,,,establishment,https://plus.google.com/109979096683429871170/about?hl=en-US,http://mahendras.org,ChIJp2F7thwR7TkRJ6bQ8Si_XPU
"Chetan Sadhan Institute of Science and Technology","Juran Chhapra Main Road, Brahmpura, Muzaffarpur, Bihar 842001, India","Juran Chhapra Main Road, Brahmpura, Muzaffarpur","0621 221 3949","+91 621 221 3949","26.127969,85.375784",26.127969,85.375784,,,establishment,https://plus.google.com/114444096048009888694/about?hl=en-US,http://www.csist.org/,ChIJFfKnCeoQ7TkRlEMsCuW6c_o
"Photo Services India","Brahmakumari Lane, Orient Club, Muzaffarpur, Bihar 842002, India","Brahmakumari Lane, Orient Club, Muzaffarpur","096932 17791","+91 96932 17791","26.092112,85.391115",26.092112,85.391115,,,establishment,https://plus.google.com/103615735034230627662/about?hl=en-US,http://www.photoservicesindia.in/,ChIJAQAAAAwR7TkR3ztXa7t5rD4
"Asha Reality","Punjab Tent House Road, Mithanpura, Muzaffarpur, Bihar 842002, India","Punjab Tent House Road, Mithanpura, Muzaffarpur",,,"26.114719,85.393299",26.114719,85.393299,,,establishment,https://plus.google.com/113269934288658535926/about?hl=en-US,,ChIJ5TnE2_4Q7TkRdL1jAWMBxnc
"SHALINI PARENTAL GIRLS' HOSTEL","C/O- Priya Tent House,, Ayachi Gram road no.-1A,near Bariya bus-stand, Muzaffarpur, Bihar 842003, India","C/O- Priya Tent House,, Ayachi Gram road no.-1A,near Bariya bus-stand, Muzaffarpur","098350 92535","+91 98350 92535","26.136836,85.369428",26.136836,85.369428,,,"lodging / establishment",https://plus.google.com/111265386438555678296/about?hl=en-US,,ChIJf6TAPrkQ7TkR6eU5aN-Bei4
"SHALINI STATIONERY HOUSE(WHOLESALE & RETAIL)","C/O- Priya Tent House,, Old Motihari Road,, Bariya Chowk, Muzaffarpur, Bihar 842003, India","C/O- Priya Tent House,, Old Motihari Road,, Bariya Chowk, Muzaffarpur","098350 92535","+91 98350 92535","26.155926,85.351236",26.155926,85.351236,,,"store / establishment",https://plus.google.com/105559750886243723077/about?hl=en-US,,ChIJZ4qmIf4Z7TkRkG3jfc9JV5o
"Shiva Industries","Gorai Complex, Main Road, Bhatia Basti Kadma, Main Road, Jamshedpur, Bihar 831001, India","Gorai Complex, Main Road, Bhatia Basti Kadma, Main Road, Jamshedpur","0657 230 8796","+91 657 230 8796","25.198009,85.521896",25.198009,85.521896,,,establishment,https://plus.google.com/108590674710595661677/about?hl=en-US,,ChIJQ_kRzqD08jkRWgjXuZHHWD4
"Amara Raja Batteries Limited","Shop No-52, Sun Shime Complex, Near Tripti Hotel, Mango, Main Road, Main Road, Jamshedpur, Bihar 831001, India","Shop No-52, Sun Shime Complex, Near Tripti Hotel, Mango, Main Road, Main Road, Jamshedpur","0657 236 1128","+91 657 236 1128","25.198009,85.521896",25.198009,85.521896,,,"store / car_repair / establishment",https://plus.google.com/106733061628735982733/about?hl=en-US,http://www.amararaja.co.in/,ChIJQ_kRzqD08jkRpQyA5nYxxgk
"Patna Tent House & Decorators","Kashidih Road, Sakchi, Kashidih Road, Jamshedpur, Bihar 831001, India","Kashidih Road, Sakchi, Kashidih Road, Jamshedpur","0657 243 2672","+91 657 243 2672","25.198009,85.521896",25.198009,85.521896,,,establishment,https://plus.google.com/116109563777005454272/about?hl=en-US,,ChIJQ_kRzqD08jkR8G-BRn_j5bs
"Sunny Tent Decorator & Catering Services","Kharangajhar Market, Telco, Kharangajhar Market, Jamshedpur, Bihar 831004, India","Kharangajhar Market, Telco, Kharangajhar Market, Jamshedpur","0657 228 5809","+91 657 228 5809","25.198009,85.521896",25.198009,85.521896,,,"food / establishment",https://plus.google.com/116255349204001362878/about?hl=en-US,,ChIJQ_kRzqD08jkRlqbJHljcDBw
"Rajendra Electric Works","A Block, Gilmuri Market, Golmuri, Gilmuri Market, Jamshedpur, Bihar 831001, India","A Block, Gilmuri Market, Golmuri, Gilmuri Market, Jamshedpur","0657 234 1382","+91 657 234 1382","25.198009,85.521896",25.198009,85.521896,,,establishment,https://plus.google.com/100444216992502607902/about?hl=en-US,,ChIJQ_kRzqD08jkRwvCnHJyOalU
"National Automobile","Golmuri Market, Line No 2, Shop No 3, Golmuri Market, Jamshedpur, Bihar 831003, India","Golmuri Market, Line No 2, Shop No 3, Golmuri Market, Jamshedpur","0657 234 1115","+91 657 234 1115","25.198009,85.521896",25.198009,85.521896,,,establishment,https://plus.google.com/109119095704402199891/about?hl=en-US,,ChIJQ_kRzqD08jkR5NNvRNrSwyI
"Siroman Singh Stone Works","Mill Area, Behind Cinema, Sakchi, Main Road, Main Road, Jamshedpur, Bihar 831001, India","Mill Area, Behind Cinema, Sakchi, Main Road, Main Road, Jamshedpur","0657 243 5127","+91 657 243 5127","25.198009,85.521896",25.198009,85.521896,,,establishment,https://plus.google.com/108023324859105037268/about?hl=en-US,,ChIJQ_kRzqD08jkRP4XxBoMJwSQ
